id,ts,texto,intent,origem,arquivo_origem,is_ruido,fonte,split,is_synth_test,lado,texto_clean,texto_tokens,texto_clean2,flag_tamanho,flag_sugestao,autor,label_regra,candidatos,tem_regra,texto_ml
6ca35978f30c4871,,ola bom dia tudo bem obrigada pela mensagem conferimos aqui e aparentou estar tudo certo aproveito para mandar o link por aqui,saudacao,raw,,False,original,train,,cliente,ola bom dia tudo bem obrigada pela mensagem conferimos aqui e aparentou estar tudo certo aproveito para mandar o link por aqui,"['ola', 'bem', 'mensagem', 'conferimos', 'aqui', 'aparentou', 'estar', 'certo', 'aproveito', 'mandar', 'link', 'aqui']",ola bem mensagem conferimos aqui aparentou estar certo aproveito mandar link aqui,False,False,,saudacao,saudacao|agradecimento,True,ola bom dia tudo bem obrigada pela mensagem conferimos aqui e aparentou estar tudo certo aproveito para mandar o link por aqui
d916808ed4cb3896,,boa tarde estava previsto pra chegar hoje minha encomenda porem nada foi entregue,saudacao,raw,,False,original,train,,cliente,boa tarde estava previsto pra chegar hoje minha encomenda porem nada foi entregue,"['estava', 'previsto', 'chegar', 'encomenda', 'porem', 'nada', 'entregue']",estava previsto chegar encomenda porem nada entregue,False,False,,saudacao,saudacao,True,boa tarde estava previsto pra chegar hoje minha encomenda porem nada foi entregue
311f3c82b7e82712,,mas a experiaancia de compra na o foi legal,saudacao,raw,,False,original,train,,cliente,mas a experiaancia de compra na o foi legal,"['experiaancia', 'compra', 'legal']",experiaancia compra legal,False,False,,outros,,False,mas a experiaancia de compra na o foi legal
ab6c114f2e154b02,,oi daniela que bacana muito obrigada por acompanharem e curtirem meu trabalho,saudacao,raw,,False,original,train,,cliente,oi daniela que bacana muito obrigada por acompanharem e curtirem meu trabalho,"['daniela', 'bacana', 'muito', 'acompanharem', 'curtirem', 'trabalho']",daniela bacana muito acompanharem curtirem trabalho,False,False,,saudacao,saudacao|agradecimento,True,oi daniela que bacana muito obrigada por acompanharem e curtirem meu trabalho
c95cac15f1c2da97,,ola dany boa tarde tudo bem sim e com vocaa pea o desculpas por essa demora estou verificando sobre porque ainda na o foi dada sequaancia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p,saudacao,raw,,False,original,train,,cliente,ola dany boa tarde tudo bem sim e com vocaa pea o desculpas por essa demora estou verificando sobre porque ainda na o foi dada sequaancia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p,"['ola', 'dany', 'bem', 'vocaa', 'pea', 'desculpas', 'demora', 'verificando', 'ainda', 'dada', 'sequaancia', 'troca', 'processo', 'interno', 'nosso', 'encaminhado', 'troca', 'tamanho']",ola dany bem vocaa pea desculpas demora verificando ainda dada sequaancia troca processo interno nosso encaminhado troca tamanho,True,False,,troca_devolucao,saudacao|duvida_tamanho|troca_devolucao,True,ola dany boa tarde tudo bem sim e com vocaa pea o desculpas por essa demora estou verificando sobre porque ainda na o foi dada sequaancia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p
49c70b2b4986f9c1,,uma coisa de lindo,saudacao,raw,,False,original,train,,cliente,uma coisa de lindo,"['coisa', 'lindo']",coisa lindo,False,False,,outros,,False,uma coisa de lindo
cbb94aba47a8300f,,ola dany boa tarde tudo bem sim e com voce peco desculpas por essa demora estou verificando sobre porque ainda nao foi dada sequencia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p,saudacao,raw,,False,original,train,,cliente,ola dany boa tarde tudo bem sim e com voce peco desculpas por essa demora estou verificando sobre porque ainda nao foi dada sequencia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p,"['ola', 'dany', 'bem', 'voce', 'peco', 'desculpas', 'demora', 'verificando', 'ainda', 'nao', 'dada', 'sequencia', 'troca', 'processo', 'interno', 'nosso', 'encaminhado', 'troca', 'tamanho']",ola dany bem voce peco desculpas demora verificando ainda nao dada sequencia troca processo interno nosso encaminhado troca tamanho,True,False,,troca_devolucao,saudacao|duvida_tamanho|troca_devolucao,True,ola dany boa tarde tudo bem sim e com voce peco desculpas por essa demora estou verificando sobre porque ainda nao foi dada sequencia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p
28ae6c40940cbed8,,qual seu e mail que ai envio um invite,saudacao,raw,,False,original,train,,cliente,qual seu e mail que ai envio um invite,"['seu', 'mail', 'envio', 'invite']",seu mail envio invite,False,False,,outros,,False,qual seu e mail que ai envio um invite
d53afccae99c946a,,oie em breve trarei uma curadobia de bolsas por aqui tmb,saudacao,raw,,False,original,train,,cliente,oie em breve trarei uma curadobia de bolsas por aqui tmb,"['oie', 'breve', 'trarei', 'bolsas', 'aqui', 'tmb']",oie breve trarei bolsas aqui tmb,False,False,,saudacao,saudacao,True,oie em breve trarei uma curadobia de bolsas por aqui tmb
6aa9f840acbee03a,,bom dia gostei da calca vai ter no site obrigada,saudacao,raw,,False,original,train,,cliente,bom dia gostei da calca vai ter no site obrigada,"['gostei', 'calca', 'vai', 'site']",gostei calca vai site,False,False,,saudacao,saudacao|agradecimento,True,bom dia gostei da calca vai ter no site obrigada
7857c880bfb89cd5,,como uma cratica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra,status_pedido,raw,,False,original,train,,cliente,como uma cratica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra,"['cratica', 'construtiva', 'vcs', 'deveriam', 'mandar', 'mail', 'confirmar', 'pedido', 'compro', 'bastante', 'line', 'sempre', 'vem', 'mail', 'status', 'pedido', 'cliente', 'fica', 'seguro', 'compra']",cratica construtiva vcs deveriam mandar mail confirmar pedido compro bastante line sempre vem mail status pedido cliente fica seguro compra,True,False,,duvida_tamanho,duvida_tamanho,True,como uma cratica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra
4b840a158b798b2f,,como uma critica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra,status_pedido,raw,,False,original,train,,cliente,como uma critica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra,"['critica', 'construtiva', 'vcs', 'deveriam', 'mandar', 'mail', 'confirmar', 'pedido', 'compro', 'bastante', 'line', 'sempre', 'vem', 'mail', 'status', 'pedido', 'cliente', 'fica', 'seguro', 'compra']",critica construtiva vcs deveriam mandar mail confirmar pedido compro bastante line sempre vem mail status pedido cliente fica seguro compra,True,False,,duvida_tamanho,duvida_tamanho,True,como uma critica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra
3f0d4a1f96c94442,,mas tmb lancarei um aprograma online de estilo pessoala que podera ser baixado por aqui tmb,styling_sugestao_look,raw,,False,original,train,,cliente,mas tmb lancarei um aprograma online de estilo pessoala que podera ser baixado por aqui tmb,"['tmb', 'lancarei', 'aprograma', 'online', 'estilo', 'pessoala', 'podera', 'ser', 'baixado', 'aqui', 'tmb']",tmb lancarei aprograma online estilo pessoala podera ser baixado aqui tmb,False,False,,outros,,False,mas tmb lancarei um aprograma online de estilo pessoala que podera ser baixado por aqui tmb
9d3177ec3defceb7,,muito estilo,styling_sugestao_look,raw,,False,original,train,,cliente,muito estilo,"['muito', 'estilo']",muito estilo,False,False,,outros,,False,muito estilo
e1fa19c8b69030d3,,deixa eu tirar outra duvida vc faz consultoria de imagem estilo tb se sim como funciona,styling_sugestao_look,raw,,False,original,train,,cliente,deixa eu tirar outra duvida vc faz consultoria de imagem estilo tb se sim como funciona,"['deixa', 'tirar', 'outra', 'duvida', 'faz', 'consultoria', 'estilo', 'funciona']",deixa tirar outra duvida faz consultoria estilo funciona,False,False,,outros,,False,deixa eu tirar outra duvida vc faz consultoria de imagem estilo tb se sim como funciona
0c6f536904e4f146,,mas tmb lancarei um programa online de estilo pessoal que podera ser baixado por aqui tmb,styling_sugestao_look,raw,,False,original,train,,cliente,mas tmb lancarei um programa online de estilo pessoal que podera ser baixado por aqui tmb,"['tmb', 'lancarei', 'programa', 'online', 'estilo', 'pessoal', 'podera', 'ser', 'baixado', 'aqui', 'tmb']",tmb lancarei programa online estilo pessoal podera ser baixado aqui tmb,False,False,,outros,,False,mas tmb lancarei um programa online de estilo pessoal que podera ser baixado por aqui tmb
050bbf67d40543a4,,estilo,styling_sugestao_look,raw,,False,original,train,,cliente,estilo,['estilo'],estilo,False,False,,outros,,False,estilo
69cfd52cb8d85bda,,bia tudo bem tenho uma festa bem legal e o traje a c black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se vocaa recomenda alguma cala a mais festa para combinar beijos julie,styling_sugestao_look,raw,,False,original,train,,cliente,bia tudo bem tenho uma festa bem legal e o traje a c black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se vocaa recomenda alguma cala a mais festa para combinar beijos julie,"['bem', 'tenho', 'festa', 'bem', 'legal', 'traje', 'black', 'and', 'white', 'pensei', 'blusa', 'pah', 'saber', 'tecido', 'fica', 'vistoso', 'vocaa', 'recomenda', 'alguma', 'cala', 'festa', 'combinar', 'beijos', 'julie']",bem tenho festa bem legal traje black and white pensei blusa pah saber tecido fica vistoso vocaa recomenda alguma cala festa combinar beijos julie,True,True,,duvida_tamanho,despedida|duvida_tamanho|pedido_sugestao,True,bia tudo bem tenho uma festa bem legal e o traje a c black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se vocaa recomenda alguma cala a mais festa para combinar beijos julie
95e4d8bf4675d13c,,a modelagem a c grande pode ser tam <num>,tamanho_modelagem,raw,,False,original,train,,cliente,a modelagem a c grande pode ser tam num,"['modelagem', 'grande', 'pode', 'ser', 'tam']",modelagem grande pode ser tam,False,False,,outros,,False,a modelagem a c grande pode ser tam num
1dc76f9980309c8c,,pora c m a c interessante frisar que a modelagem da cala a a c uma cintura no lugar nem cintura baixa e nem cintura alta,tamanho_modelagem,raw,,False,original,train,,cliente,pora c m a c interessante frisar que a modelagem da cala a a c uma cintura no lugar nem cintura baixa e nem cintura alta,"['pora', 'interessante', 'frisar', 'modelagem', 'cala', 'cintura', 'lugar', 'nem', 'cintura', 'baixa', 'nem', 'cintura', 'alta']",pora interessante frisar modelagem cala cintura lugar nem cintura baixa nem cintura alta,True,False,,duvida_tamanho,duvida_tamanho,True,pora c m a c interessante frisar que a modelagem da cala a a c uma cintura no lugar nem cintura baixa e nem cintura alta
0e7b23f1d991b264,,todas as pea as da mybasic e da lounge <num> possuem uma ampla grade <url> <url> os produtos da cecilia possuem uma modelagem mais ampla <url> alguns dos produtos da nauanin chegam ata c a numeraa a o xxgg equivalendo a um <num> <url>,tamanho_modelagem,raw,,False,original,train,,cliente,todas as pea as da mybasic e da lounge num possuem uma ampla grade url url os produtos da cecilia possuem uma modelagem mais ampla url alguns dos produtos da nauanin chegam ata c a numeraa a o xxgg equivalendo a um num url,"['todas', 'pea', 'mybasic', 'lounge', 'possuem', 'ampla', 'grade', 'url', 'url', 'produtos', 'cecilia', 'possuem', 'modelagem', 'ampla', 'url', 'alguns', 'produtos', 'nauanin', 'chegam', 'ata', 'numeraa', 'xxgg', 'equivalendo', 'url']",todas pea mybasic lounge possuem ampla grade url url produtos cecilia possuem modelagem ampla url alguns produtos nauanin chegam ata numeraa xxgg equivalendo url,False,False,,outros,,False,todas as pea as da mybasic e da lounge num possuem uma ampla grade url url os produtos da cecilia possuem uma modelagem mais ampla url alguns dos produtos da nauanin chegam ata c a numeraa a o xxgg equivalendo a um num url
9ca7f7d908145dea,,modelagem,tamanho_modelagem,raw,,False,original,train,,cliente,modelagem,['modelagem'],modelagem,False,False,,outros,,False,modelagem
4ea5f00a4274319b,,fiz uma compra de um casaco com vcs e na o vestiu bem gostaria de trocar por uma cala a fresquinha tamanho m,troca_devolucao,raw,,False,original,train,,cliente,fiz uma compra de um casaco com vcs e na o vestiu bem gostaria de trocar por uma cala a fresquinha tamanho m,"['fiz', 'compra', 'casaco', 'vcs', 'vestiu', 'bem', 'gostaria', 'trocar', 'cala', 'fresquinha', 'tamanho']",fiz compra casaco vcs vestiu bem gostaria trocar cala fresquinha tamanho,True,False,,troca_devolucao,duvida_tamanho|troca_devolucao,True,fiz uma compra de um casaco com vcs e na o vestiu bem gostaria de trocar por uma cala a fresquinha tamanho m
7975bf968c9255b2,,sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia <user> com,troca_devolucao,raw,,False,original,train,,cliente,sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia user com,"['problemas', 'mari', 'apenas', 'encaminha', 'gente', 'mail', 'solicitando', 'iremos', 'dar', 'sequencia', 'troca', 'mail', 'contato', 'user']",problemas mari apenas encaminha gente mail solicitando iremos dar sequencia troca mail contato user,False,False,,troca_devolucao,troca_devolucao,True,sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia user com
524b41990ee83643,,como a c o processo da troca,troca_devolucao,raw,,False,original,train,,cliente,como a c o processo da troca,"['processo', 'troca']",processo troca,False,False,,troca_devolucao,troca_devolucao,True,como a c o processo da troca
bb4eec314df03016,,nao vou trocar vou tentar reduzir o gancho,troca_devolucao,raw,,False,original,train,,cliente,nao vou trocar vou tentar reduzir o gancho,"['nao', 'trocar', 'tentar', 'reduzir', 'gancho']",nao trocar tentar reduzir gancho,False,False,,troca_devolucao,troca_devolucao,True,nao vou trocar vou tentar reduzir o gancho
ec861a8005a83879,,entrega devolucao,troca_devolucao,raw,,False,original,train,,cliente,entrega devolucao,"['entrega', 'devolucao']",entrega devolucao,False,False,,troca_devolucao,prazo_entrega|troca_devolucao,True,entrega devolucao
8ef4822a64912730,,claro pode trocar super,troca_devolucao,raw,,False,original,train,,cliente,claro pode trocar super,"['claro', 'pode', 'trocar', 'super']",claro pode trocar super,False,False,,troca_devolucao,troca_devolucao,True,claro pode trocar super
ea606e2637c7871a,,posso trocar caso eu experimente e prefira uma maior,troca_devolucao,raw,,False,original,train,,cliente,posso trocar caso eu experimente e prefira uma maior,"['posso', 'trocar', 'caso', 'experimente', 'prefira', 'maior']",posso trocar caso experimente prefira maior,False,False,,troca_devolucao,troca_devolucao,True,posso trocar caso eu experimente e prefira uma maior
39a7356e13d823b3,,como e o processo da troca,troca_devolucao,raw,,False,original,train,,cliente,como e o processo da troca,"['processo', 'troca']",processo troca,False,False,,troca_devolucao,troca_devolucao,True,como e o processo da troca
7af90042babf1169,,caso na o fique com como funciona a troca,troca_devolucao,raw,,False,original,train,,cliente,caso na o fique com como funciona a troca,"['caso', 'fique', 'funciona', 'troca']",caso fique funciona troca,False,False,,troca_devolucao,troca_devolucao,True,caso na o fique com como funciona a troca
633b509bf645f8f4,,sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,troca_devolucao,raw,,False,original,train,,cliente,sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia num num num respondi mas dps disso na o tive mais retorno,"['troca', 'cala', 'comprei', 'quero', 'trocar', 'tamanho', 'menor', 'recebi', 'mail', 'vcs', 'respondi', 'dps', 'disso', 'retorno']",troca cala comprei quero trocar tamanho menor recebi mail vcs respondi dps disso retorno,True,False,,troca_devolucao,duvida_tamanho|troca_devolucao,True,sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia num num num respondi mas dps disso na o tive mais retorno
fd741170b361d865,,caso nao fique com como funciona a troca,troca_devolucao,raw,,False,original,train,,cliente,caso nao fique com como funciona a troca,"['caso', 'nao', 'fique', 'funciona', 'troca']",caso nao fique funciona troca,False,False,,troca_devolucao,troca_devolucao,True,caso nao fique com como funciona a troca
cc26ecb687880e55,,como proceder p troca,troca_devolucao,raw,,False,original,train,,cliente,como proceder p troca,"['proceder', 'troca']",proceder troca,True,False,,troca_devolucao,duvida_tamanho|troca_devolucao,True,como proceder p troca
1cb812f4e880a0bf,,"perfeito, obrigada!",agradecimento,raw,,False,original,test,0.0,cliente,perfeito obrigada,['perfeito'],perfeito,False,False,,agradecimento,agradecimento,True,perfeito obrigada
8c158b14a24c9491,,quero saia preto 46,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero saia preto 46,"['quero', 'saia', 'preto']",quero saia preto,True,False,,duvida_tamanho,duvida_tamanho,True,quero saia preto 46
a4b34d84975788fb,,quero body verde GG,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero body verde gg,"['quero', 'body', 'verde']",quero body verde,True,False,,duvida_tamanho,duvida_tamanho,True,quero body verde gg
8db4aa6608bdc892,,quero blazer preto 46,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero blazer preto 46,"['quero', 'blazer', 'preto']",quero blazer preto,True,False,,duvida_tamanho,duvida_tamanho,True,quero blazer preto 46
569ccaa4cdb0fd22,,tem saia preto tamanho G?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem saia preto tamanho g,"['saia', 'preto', 'tamanho']",saia preto tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem saia preto tamanho g
ea7073002be35e78,,tem body verde tamanho 46?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem body verde tamanho 46,"['body', 'verde', 'tamanho']",body verde tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem body verde tamanho 46
03addf67041face5,,quero vestido preto 36,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero vestido preto 36,"['quero', 'vestido', 'preto']",quero vestido preto,True,False,,duvida_tamanho,duvida_tamanho,True,quero vestido preto 36
9f70c5c2d2496627,,tem blazer preto tamanho 42?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem blazer preto tamanho 42,"['blazer', 'preto', 'tamanho']",blazer preto tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem blazer preto tamanho 42
3dc602916194343a,,quero body verde P,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero body verde p,"['quero', 'body', 'verde']",quero body verde,True,False,,duvida_tamanho,duvida_tamanho,True,quero body verde p
886302e43bf87ace,,tem body verde tamanho PP?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem body verde tamanho pp,"['body', 'verde', 'tamanho']",body verde tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem body verde tamanho pp
69227930bcbb8218,,tem jaqueta preto tamanho 36?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem jaqueta preto tamanho 36,"['jaqueta', 'preto', 'tamanho']",jaqueta preto tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem jaqueta preto tamanho 36
5ec044045a75e604,,tem saia verde tamanho 42?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem saia verde tamanho 42,"['saia', 'verde', 'tamanho']",saia verde tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem saia verde tamanho 42
b99b40bcad43110e,,tem body preto tamanho M?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem body preto tamanho m,"['body', 'preto', 'tamanho']",body preto tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem body preto tamanho m
fcd9aa964f78d4e7,,quero camisa verde 42,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero camisa verde 42,"['quero', 'camisa', 'verde']",quero camisa verde,True,False,,duvida_tamanho,duvida_tamanho,True,quero camisa verde 42
deb80c02f786a277,,tem camisa preto tamanho P?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem camisa preto tamanho p,"['camisa', 'preto', 'tamanho']",camisa preto tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem camisa preto tamanho p
25f55194e9502a71,,tem vestido verde tamanho GG?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem vestido verde tamanho gg,"['vestido', 'verde', 'tamanho']",vestido verde tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem vestido verde tamanho gg
2f56e18de394289b,,tem saia verde tamanho 38?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem saia verde tamanho 38,"['saia', 'verde', 'tamanho']",saia verde tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem saia verde tamanho 38
af9eb2ec0cac2ab4,,tem camisa verde tamanho PP?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem camisa verde tamanho pp,"['camisa', 'verde', 'tamanho']",camisa verde tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem camisa verde tamanho pp
6dfa4a391e7cc207,,tem camisa preto tamanho PP?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem camisa preto tamanho pp,"['camisa', 'preto', 'tamanho']",camisa preto tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem camisa preto tamanho pp
3c9b5347ebbd4260,,quero camisa preto 38,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero camisa preto 38,"['quero', 'camisa', 'preto']",quero camisa preto,True,False,,duvida_tamanho,duvida_tamanho,True,quero camisa preto 38
a25add168e8db0d1,,quero body verde 46,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero body verde 46,"['quero', 'body', 'verde']",quero body verde,True,False,,duvida_tamanho,duvida_tamanho,True,quero body verde 46
c76a692e09606888,,tem saia verde tamanho 44?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem saia verde tamanho 44,"['saia', 'verde', 'tamanho']",saia verde tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem saia verde tamanho 44
060d2715cd681cb5,,quero saia preto M,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero saia preto m,"['quero', 'saia', 'preto']",quero saia preto,True,False,,duvida_tamanho,duvida_tamanho,True,quero saia preto m
f5ffc19938ddfc9d,,quero vestido preto G,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero vestido preto g,"['quero', 'vestido', 'preto']",quero vestido preto,True,False,,duvida_tamanho,duvida_tamanho,True,quero vestido preto g
eb7d05638292f81b,,quero body verde M,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero body verde m,"['quero', 'body', 'verde']",quero body verde,True,False,,duvida_tamanho,duvida_tamanho,True,quero body verde m
cb308a1367b01dea,,quero body verde 44,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero body verde 44,"['quero', 'body', 'verde']",quero body verde,True,False,,duvida_tamanho,duvida_tamanho,True,quero body verde 44
ad35295dd8187cc1,,tem blazer preto tamanho 44?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem blazer preto tamanho 44,"['blazer', 'preto', 'tamanho']",blazer preto tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem blazer preto tamanho 44
e94deab0a6490f73,,tem jaqueta verde tamanho 36?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem jaqueta verde tamanho 36,"['jaqueta', 'verde', 'tamanho']",jaqueta verde tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem jaqueta verde tamanho 36
10554dd09919ff7a,,tem blazer preto tamanho PP?,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,tem blazer preto tamanho pp,"['blazer', 'preto', 'tamanho']",blazer preto tamanho,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,tem blazer preto tamanho pp
c6b77f80b461c812,,quero jaqueta verde P,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero jaqueta verde p,"['quero', 'jaqueta', 'verde']",quero jaqueta verde,True,False,,duvida_tamanho,duvida_tamanho,True,quero jaqueta verde p
ecaf687aa12724a2,,quero blazer verde 36,buscar_produto_por_categoria,raw,,False,original,test,0.0,cliente,quero blazer verde 36,"['quero', 'blazer', 'verde']",quero blazer verde,True,False,,duvida_tamanho,duvida_tamanho,True,quero blazer verde 36
5d490fe285e076a7,,e tem ela preta,buscar_produto_por_nome,raw,,False,original,test,0.0,cliente,e tem ela preta,['preta'],preta,False,False,,disponibilidade,disponibilidade,True,e tem ela preta
510e4469e4edb09b,,bia td bom na o estou conseguindo finalizar a compra da aregata podrinhaa coloquei os dados do carta o e no campo cvv eu ponho os naomeros mas o sistema ignora que eu coloquei tentei va rias vezes acho que esta com problemaa,buscar_produto_por_nome,raw,,False,original,test,0.0,cliente,bia td bom na o estou conseguindo finalizar a compra da aregata podrinhaa coloquei os dados do carta o e no campo cvv eu ponho os naomeros mas o sistema ignora que eu coloquei tentei va rias vezes acho que esta com problemaa,"['conseguindo', 'finalizar', 'compra', 'aregata', 'podrinhaa', 'coloquei', 'dados', 'carta', 'campo', 'cvv', 'ponho', 'naomeros', 'sistema', 'ignora', 'coloquei', 'tentei', 'rias', 'vezes', 'acho', 'problemaa']",conseguindo finalizar compra aregata podrinhaa coloquei dados carta campo cvv ponho naomeros sistema ignora coloquei tentei rias vezes acho problemaa,False,False,,outros,,False,bia td bom na o estou conseguindo finalizar a compra da aregata podrinhaa coloquei os dados do carta o e no campo cvv eu ponho os naomeros mas o sistema ignora que eu coloquei tentei va rias vezes acho que esta com problemaa
188953fb7f6b62e3,,no e mail da nota fiscal nao tem nada,buscar_produto_por_nome,raw,,False,original,test,0.0,cliente,no e mail da nota fiscal nao tem nada,"['mail', 'nota', 'fiscal', 'nao', 'nada']",mail nota fiscal nao nada,False,False,,disponibilidade,disponibilidade,True,no e mail da nota fiscal nao tem nada
259db3c6526a1c75,,essa gladiadora qual o numero tem <num>,buscar_produto_por_nome,raw,,False,original,test,0.0,cliente,essa gladiadora qual o numero tem num,"['gladiadora', 'numero']",gladiadora numero,False,False,,disponibilidade,disponibilidade,True,essa gladiadora qual o numero tem num
c2b47b69e721f588,,visto g qual tamanho seria quais cores tem tem a cala a tb,buscar_produto_por_nome,raw,,False,original,test,0.0,cliente,visto g qual tamanho seria quais cores tem tem a cala a tb,"['visto', 'tamanho', 'seria', 'quais', 'cores', 'cala']",visto tamanho seria quais cores cala,True,False,,duvida_tamanho,duvida_tamanho|disponibilidade,True,visto g qual tamanho seria quais cores tem tem a cala a tb
972d2a55395dd3fa,,ahhh bom entendi errado entao achei que estava na serra espero que abra o tempo e fiquei um lindo final de semana,buscar_produto_por_nome,raw,,False,original,test,0.0,cliente,ahhh bom entendi errado entao achei que estava na serra espero que abra o tempo e fiquei um lindo final de semana,"['ahhh', 'entendi', 'errado', 'entao', 'achei', 'estava', 'serra', 'espero', 'abra', 'tempo', 'fiquei', 'lindo', 'final', 'semana']",ahhh entendi errado entao achei estava serra espero abra tempo fiquei lindo final semana,False,False,,outros,,False,ahhh bom entendi errado entao achei que estava na serra espero que abra o tempo e fiquei um lindo final de semana
feddf92571cb4c38,,temos ela ainda no tamanho <num> e <num>,buscar_produto_por_nome,raw,,False,original,test,0.0,cliente,temos ela ainda no tamanho num e num,"['temos', 'ainda', 'tamanho']",temos ainda tamanho,True,False,,duvida_tamanho,duvida_tamanho,True,temos ela ainda no tamanho num e num
b389d04ecd97916f,,perfeito ana obrigada pelo retorno,despedida,raw,,False,original,test,0.0,cliente,perfeito ana obrigada pelo retorno,"['perfeito', 'retorno']",perfeito retorno,False,False,,agradecimento,agradecimento,True,perfeito ana obrigada pelo retorno
