ts,autor,texto,origem,arquivo_origem,lado,dia,texto_clean2,flag_ruido,lang,lscore,mensagem_norm,mensagem_lemma,len_tokens
2025-05-07 11:34:00.000,17998336169788437,"oi, anna! sua compra foi realizada com sucesso, pode ficar tranquila, já conferimos aqui direitinho para você",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-07,,False,pt,1.0,"oi, anna! sua compra foi realizada com sucesso, pode ficar tranquila, já conferimos aqui direitinho para você",ann compr realiz sucess pod fic tranquil confer direit,9
2025-01-15 19:00:48.832,Curadobia,O tom certo é o que esta no site. Os stories que a Bia postou hoje modificaram um pouco o tom.,instagram_zip,inbox/somimimi_1616993523032137/message_1.json,time,2025-01-15,,False,pt,1.0,O tom certo é o que esta no site. Os stories que a Bia postou hoje modificaram um pouco o tom.,tom cert stori post modific pouc tom,7
2025-04-18 17:39:32.424,Curadobia,https://www.curadobia.com.br/nauanin/produto/calca-jeans-new-order,instagram_zip,inbox/raquelmarques_1611721546884162/message_1.json,time,2025-04-18,,False,und,0.0,https://www.curadobia.com.br/nauanin/produto/calca-jeans-new-order,http www br nauanin produt calc je new ord,9
2025-01-22 14:54:47.484,Curadobia,"Oi, Karyna! Bom dia, tudo bem? Vamos verificar!",instagram_zip,inbox/karynacarvalhoaires_1535575451171487/message_1.json,time,2025-01-22,,False,pt,1.0,"Oi, Karyna! Bom dia, tudo bem? Vamos verificar!",karyn bem vam verific,4
2025-01-15 18:12:19.921,Curadobia,"Entendi. Esse modelo ele é oversized, ou seja, possui uma estrutura mais larga. Você já chegou a usar modelos assim?🙂",instagram_zip,inbox/somimimi_1616993523032137/message_1.json,time,2025-01-15,,False,pt,1.0,"Entendi. Esse modelo ele é oversized, ou seja, possui uma estrutura mais larga. Você já chegou a usar modelos assim?🙂",entend model oversized sej possu estrut larg cheg us model assim,11
2024-10-23 12:59:00.000,alessandralonghiniterapeuta_17974144679788437,"olá, alessandra! boa tarde! tudo bem? estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas sandálias da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=paula+ferber obrigada por nos acompanhar, alessandra! qualquer dúvida, estamos à disposição! equipe curadobia 💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-23,,False,pt,1.0,"olá, alessandra! boa tarde! tudo bem? estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas sandálias da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=paula+ferber obrigada por nos acompanhar, alessandra! qualquer dúvida, estamos à disposição! equipe curadobia 💕",alessandr bem entr identific há temp demonstr inter sandál aparec noss reel agor dispon seg http www br produt busc search paul ferb acompanh alessandr dúv dispos,27
2025-03-10 21:40:38.480,Curadobia,https://www.curadobia.com.br/nauanin/produto/regata-podrinha,instagram_zip,inbox/laiscardosoperetto_1642377720491593/message_1.json,time,2025-03-10,,False,und,0.0,https://www.curadobia.com.br/nauanin/produto/regata-podrinha,http www br nauanin produt regat podr,7
2025-03-14 14:16:00.000,patriciadiasfernandes_1574554687269048,https://www.curadobia.com.br/cecillia-echenique/produto/calca-cecilia-echenique,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-14,,False,und,0.0,https://www.curadobia.com.br/cecillia-echenique/produto/calca-cecilia-echenique,http www br cecill echeniqu produt calc cecil echeniqu,9
2025-03-11 17:56:00.000,nataliaguadagnucci_1654861482577353,quem te escrever aqui é a bia paes de barros,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-11,,False,pt,1.0,quem te escrever aqui é a bia paes de barros,qu te escrev,3
2025-01-21 11:24:00.000,elisaatheniense_1476154400438210,"olá pessoal, como vão? meu nome é ana e trabalho junto com a bia paes de barros no curadobia.com.br o curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. acreditamos que a elisa atheniense super se conecta com essa proposta. com quem poderia conversar para falar mais sobre? aguardo vocês!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-21,,False,pt,1.0,"olá pessoal, como vão? meu nome é ana e trabalho junto com a bia paes de barros no curadobia.com.br o curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. acreditamos que a elisa atheniense super se conecta com essa proposta. com quem poderia conversar para falar mais sobre? aguardo vocês!",pessoal vão br marketplac nasc propósit reun só lug peç faz tod diferenç armári mesm temp são fácel us cham neutr tcharanz acredit elis atheni sup conect propost qu pod convers fal aguard,33
2024-08-05 17:20:00.000,mariaangelicamonteiro_1478766313518715,"olá, boa tarde! tudo bem?",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-05,,False,pt,1.0,"olá, boa tarde! tudo bem?",bem,1
2025-04-08 14:16:06.959,Curadobia,"Oi, Clau! Tudo bem? Bom dia. Aqui é a Ana da equipe do Curadobia. Vimos que você se interessou pelo macacão no video da Bia mas na época ele ainda estava em lançamento. Boa notícia, agora está disponível!😍 Segue o link abaixo para que você possa dar uma olhada:",instagram_zip,inbox/studiodebeleza_1670067261055653/message_1.json,time,2025-04-08,,False,pt,1.0,"Oi, Clau! Tudo bem? Bom dia. Aqui é a Ana da equipe do Curadobia. Vimos que você se interessou pelo macacão no video da Bia mas na época ele ainda estava em lançamento. Boa notícia, agora está disponível!😍 Segue o link abaixo para que você possa dar uma olhada:",clau bem vim interess macacã époc aind est lanç notíc agor dispon seg abaix poss dar olh,17
2024-09-23 14:28:12.173,Curadobia,"Porém, é interessante frisar que a modelagem da calça é uma cintura no lugar. Nem cintura baixa e nem cintura alta.",instagram_zip,inbox/juliahauck_1530657911661886/message_1.json,time,2024-09-23,,False,pt,1.0,"Porém, é interessante frisar que a modelagem da calça é uma cintura no lugar. Nem cintura baixa e nem cintura alta.",porém interess fris model calç cint lug nem cint baix nem cint alt,13
2025-02-19 14:07:07.389,Curadobia,"Oi Fátima, tudo bem? Bom dia😄 Obrigada pela sua mensagem e feedback, é muito importante para nós! Estamos conversando por WhatsApp, podemos continuar nossa comunicação por lá?",instagram_zip,inbox/fatimamodenese_1335639497889990/message_1.json,time,2025-02-19,,False,pt,1.0,"Oi Fátima, tudo bem? Bom dia😄 Obrigada pela sua mensagem e feedback, é muito importante para nós! Estamos conversando por WhatsApp, podemos continuar nossa comunicação por lá?",fát bem feedback muit import convers whatsapp pod continu noss comunic,11
2024-08-07 15:59:00.000,danycavalcanti_1481723446558270,"olá dany! boa tarde, tudo bem?",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-07,,False,pt,1.0,"olá dany! boa tarde, tudo bem?",dany bem,2
2025-01-14 14:40:00.000,mariaisabelrodrigueshetschko_1537569067635271,obaa!💕,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-14,,False,so,1.0,obaa!💕,,0
2025-03-10 21:38:51.401,Curadobia,Qualquer duvida nos avise ok?,instagram_zip,inbox/laiscardosoperetto_1642377720491593/message_1.json,time,2025-03-10,,False,pt,1.0,Qualquer duvida nos avise ok?,duvid avis ok,3
2024-10-23 13:03:00.000,apazinvadiumeuser_17974145144788437,"olá! boa tarde! tudo bem? estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas sandálias da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=paula+ferber obrigada por nos acompanhar! qualquer dúvida, estamos à disposição! equipe curadobia 💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-23,,False,pt,1.0,"olá! boa tarde! tudo bem? estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas sandálias da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=paula+ferber obrigada por nos acompanhar! qualquer dúvida, estamos à disposição! equipe curadobia 💕",bem entr identific há temp demonstr inter sandál aparec noss reel agor dispon seg http www br produt busc search paul ferb acompanh dúv dispos,25
2024-10-03 14:00:17.910,Curadobia,Estamos aqui para o que precisar!,instagram_zip,inbox/karynacarvalhoaires_1535575451171487/message_1.json,time,2024-10-03,,False,pt,1.0,Estamos aqui para o que precisar!,precis,1
2025-03-11 20:56:46.327,Curadobia,Quem te escrever aqui é a Bia Paes de Barros,instagram_zip,inbox/nataliaguadagnucci_1654861482577353/message_1.json,time,2025-03-11,,False,pt,1.0,Quem te escrever aqui é a Bia Paes de Barros,qu te escrev,3
2025-02-21 13:44:49.031,Curadobia,"Ana, já entrei em contato com o pessoal da D-aura para entendermos o que aconteceu",instagram_zip,inbox/analepsch_1529949501731576/message_1.json,time,2025-02-21,,False,pt,1.0,"Ana, já entrei em contato com o pessoal da D-aura para entendermos o que aconteceu",entr pessoal aur entend acontec,5
2024-07-02 15:29:44.882,Bia Paes de Barros,😍,instagram_zip,inbox/biapaesdebarros_1418872999507501/message_1.json,time,2024-07-02,,False,und,0.0,😍,,0
2025-04-02 13:49:38.031,Curadobia,"Olá! Tudo bem? Que bom receber sua mensagem! Meu nome é Ana e sou do time Curadobia. Com relação a sua dúvida, conversei com a própria Bia e ela nos informou que volumes também podem funcionar para quem esta um pouco acima desde que tenha um pouco de pele de fora para trazer leveza😊",instagram_zip,inbox/lerparasermelhor_1752937509439991/message_1.json,time,2025-04-02,,False,pt,1.0,"Olá! Tudo bem? Que bom receber sua mensagem! Meu nome é Ana e sou do time Curadobia. Com relação a sua dúvida, conversei com a própria Bia e ela nos informou que volumes também podem funcionar para quem esta um pouco acima desde que tenha um pouco de pele de fora para trazer leveza😊",bem receb sou tim relaç dúv convers própr inform volum pod funcion qu pouc acim desd tenh pouc pel for traz lev,22
2025-05-04 20:13:08.954,Curadobia,Super! Ja falei mto com elas mas estao com muitas frentes abertas e nao conseguem fazer mais coisas,instagram_zip,inbox/juliamolina_1668498281217934/message_1.json,time,2025-05-04,,False,pt,1.0,Super! Ja falei mto com elas mas estao com muitas frentes abertas e nao conseguem fazer mais coisas,sup ja fal mto esta muit frent abert nao conseg cois,11
2025-04-07 14:00:00.000,drarenatacavalheirooftalmologista_17994685604788437,"oi, renata! boa tarde! ana aqui. você conseguiu dar uma olhada nas opções que te mandei? qualquer coisa sigo aqui para o que você precisar ta?",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-07,,False,pt,1.0,"oi, renata! boa tarde! ana aqui. você conseguiu dar uma olhada nas opções que te mandei? qualquer coisa sigo aqui para o que você precisar ta?",renat consegu dar olh opç te mand cois precis ta,10
2024-11-21 09:19:00.000,fernandamacielgarcezmehler_1578322970228899,"oie, td bem e vc?! ainda nao. mas em breve terá",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-11-21,,False,pt,1.0,"oie, td bem e vc?! ainda nao. mas em breve terá",oie td bem aind nao brev ter,7
2025-02-13 13:35:00.000,lounge39_1491672462231015,amamos!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-02-13,,False,lt,1.0,amamos!,,0
2025-05-12 14:11:00.000,tatianaleite_1698020868258668,"oi, tatiana! tudo bem? infelizmente não temos o cupom",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-12,,False,pt,1.0,"oi, tatiana! tudo bem? infelizmente não temos o cupom",tati bem infeliz tem cupom,5
2025-05-06 17:05:00.000,vidafigueiredoneuber_1695983401803079,obrigada pela presença!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-06,,False,pt,1.0,obrigada pela presença!,presenç,1
2025-02-11 14:34:36.915,Curadobia,Quando ela estiver disponível nós vamos te avisar!,instagram_zip,inbox/akarinnesantos_1445923513458484/message_1.json,time,2025-02-11,,False,es,1.0,Quando ela estiver disponível nós vamos te avisar!,,0
2024-10-29 14:21:00.000,adrianaleitecarvalho_1482715956452409,você não recebeu essa mensagem?,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-29,,False,pt,1.0,você não recebeu essa mensagem?,receb,1
2025-02-14 12:47:00.000,joanaribeirojoe_1675401250526148,seguimos a disposição para o que precisar!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-02-14,,False,pt,1.0,seguimos a disposição para o que precisar!,segu dispos precis,3
2025-04-15 15:30:00.000,adrianacarlaramosmartino_1642176510517548,pode ficar tranquila que irei te avisar!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-15,,False,ca,1.0,pode ficar tranquila que irei te avisar!,,0
2024-09-23 16:10:05.698,Curadobia,"Ola Julia, isso mesmo. Qualquer duvida nos avise por aqui ou pelo nosso WhatsApp 😉",instagram_zip,inbox/juliaodonnell_1522940142436774/message_1.json,time,2024-09-23,,False,pt,1.0,"Ola Julia, isso mesmo. Qualquer duvida nos avise por aqui ou pelo nosso WhatsApp 😉",ola jul mesm duvid avis noss whatsapp,7
2024-09-30 11:53:00.000,lembrancinhaspersonalizadas_1447248269999188,https://www.curadobia.com.br,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-09-30,,False,und,0.0,https://www.curadobia.com.br,http www br,3
2024-11-22 11:15:12.386,Curadobia,https://www.instagram.com/use_jardin/profilecard/,instagram_zip,inbox/brendaluchese_1482641736467533/message_1.json,time,2024-11-22,,False,und,0.0,https://www.instagram.com/use_jardin/profilecard/,http www profilecard,3
2024-09-16 17:33:00.000,giselamation_1499999134727227,"ola gisela, essa sandalia é da minha collab com a paula ferber",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-09-16,,False,pt,1.0,"ola gisela, essa sandalia é da minha collab com a paula ferber",ola gisel sandal collab paul ferb,6
2024-11-11 18:32:21.349,Curadobia,"Oi, Cris, tudo bem? Estamos nos comunicando pelo WhatsApp. Podemos continuar por lá? Aproveito para te atualizar que já reforcei seu pedido com a marca MyBasic nesta tarde. Peço apenas sua compreensão em relação aos prazos que as marcas precisam para responder e resolver essas questões. Já solicitei um adiantamento para o seu pedido, e pode ficar tranquila: você entrou em contato dentro do prazo de 7 dias corridos para solicitação de devolução, então seu pedido será atendido sem problemas. Qualquer novidade, te aviso por lá!",instagram_zip,inbox/cristinaheesbarroso_1426122582109112/message_1.json,time,2024-11-11,,False,pt,1.0,"Oi, Cris, tudo bem? Estamos nos comunicando pelo WhatsApp. Podemos continuar por lá? Aproveito para te atualizar que já reforcei seu pedido com a marca MyBasic nesta tarde. Peço apenas sua compreensão em relação aos prazos que as marcas precisam para responder e resolver essas questões. Já solicitei um adiantamento para o seu pedido, e pode ficar tranquila: você entrou em contato dentro do prazo de 7 dias corridos para solicitação de devolução, então seu pedido será atendido sem problemas. Qualquer novidade, te aviso por lá!",cril bem comunic whatsapp pod continu aproveit te atual reforc seu ped marc mybasic nest peç apen compreens relaç praz marc precis respond resolv ess quest solicit adiant seu ped pod fic tranquil entr dentr praz dia corr solicit devoluç seu ped ser atend problem novidad te avis,48
2025-03-28 15:14:00.000,bahia_1665583491503875,https://www.curadobia.com.br/my-basic/produto/calca-diferentex,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-28,,False,und,0.0,https://www.curadobia.com.br/my-basic/produto/calca-diferentex,http www br my basic produt calc diferentex,8
2024-10-25 17:45:42.535,Curadobia,"Olá, Maria! Tudo bem? Obrigada por ter entrado em contato conosco! Te aconselhamos comprar o seu numero mesmo. No caso, o tamanho 36! Qualquer outra dúvida pode sempre entrar em contato conosco! Equipe Curadobia 💕",instagram_zip,inbox/marialuizasouzapintosoeiro_1553485026047136/message_1.json,time,2024-10-25,,False,pt,1.0,"Olá, Maria! Tudo bem? Obrigada por ter entrado em contato conosco! Te aconselhamos comprar o seu numero mesmo. No caso, o tamanho 36! Qualquer outra dúvida pode sempre entrar em contato conosco! Equipe Curadobia 💕",mar bem entr conosc te aconselh compr seu numer mesm cas tamanh outr dúv pod sempr entr conosc,18
2024-09-29 21:33:24.244,Curadobia,Qualquer dúvida estamos a disposição,instagram_zip,inbox/glaussikoutroularis_1473048937420859/message_1.json,time,2024-09-29,,False,pt,1.0,Qualquer dúvida estamos a disposição,dúv dispos,2
2024-10-04 14:32:00.000,carolinesilva_1563830415015603,"olá, caroline! tudo bem? obrigada pelo seu interesse em trabalhar conosco! no momento não estamos trabalhando com o contrato de novas pessoas no nosso time, mas já salvamos seus dados para futuras oportunidades! caso tenha mais alguma dúvida estamos à disposição! equipe curadobia 💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-04,,False,pt,1.0,"olá, caroline! tudo bem? obrigada pelo seu interesse em trabalhar conosco! no momento não estamos trabalhando com o contrato de novas pessoas no nosso time, mas já salvamos seus dados para futuras oportunidades! caso tenha mais alguma dúvida estamos à disposição! equipe curadobia 💕",carolin bem seu inter trabalh conosc moment trabalh contrat nov pesso noss tim salv seu dad futur oportun cas tenh algum dúv dispos,23
2024-10-18 17:51:01.366,Curadobia,"Oi, Sandra! Tudo bem? Passando aqui para te avisar que o jeans preto que você se interessou no nosso reels um tempinho atrás está disponível!😍",instagram_zip,inbox/sandrameiraestrategistavisual_1502413017817296/message_1.json,time,2024-10-18,,False,pt,1.0,"Oi, Sandra! Tudo bem? Passando aqui para te avisar que o jeans preto que você se interessou no nosso reels um tempinho atrás está disponível!😍",sandr bem pass te avis je pret interess noss reel temp atrás dispon,13
2024-08-09 08:56:00.000,marifleury_1341040303950108,"ahhh bom 😂. entendi errado então, achei que estava na serra. espero que abra o tempo e fiquei um lindo final de semana!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-09,,False,pt,1.0,"ahhh bom 😂. entendi errado então, achei que estava na serra. espero que abra o tempo e fiquei um lindo final de semana!",ahhh entend err ach est serr esper abr temp fiq lind final seman,13
2024-12-09 10:52:00.000,alessandrafaro_1540136927381425,"qualquer coisa, seguimos à disposição!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-12-09,,False,pt,1.0,"qualquer coisa, seguimos à disposição!",cois segu dispos,3
2024-07-23 15:29:00.000,stellabastos_1459454448789012,como estaria sua agenda para segunda à tarde?,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-07-23,,False,pt,1.0,como estaria sua agenda para segunda à tarde?,est agend segund,3
2025-01-31 16:51:49.667,Curadobia,"Olá pessoal, como vão? Meu nome é Ana e trabalho junto com a Bia Paes de Barros no CURADOBIA.COM.BR O Curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. Acreditamos que a IARA WISNIK super se conecta com essa proposta. Com quem poderia conversar para falar mais sobre? Aguardo vocês!",instagram_zip,inbox/iarawisnik_1470501791003484/message_1.json,time,2025-01-31,,False,pt,1.0,"Olá pessoal, como vão? Meu nome é Ana e trabalho junto com a Bia Paes de Barros no CURADOBIA.COM.BR O Curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. Acreditamos que a IARA WISNIK super se conecta com essa proposta. Com quem poderia conversar para falar mais sobre? Aguardo vocês!",pessoal vão br marketplac nasc propósit reun só lug peç faz tod diferenç armári mesm temp são fácel us cham neutr tcharanz acredit iar wisnik sup conect propost qu pod convers fal aguard,33
2025-05-19 13:27:14.557,Curadobia,https://www.curadobia.com.br/nauanin/produto/calca-terno-fresquinho,instagram_zip,inbox/marispoladorconsultoradeimagemeestilo_1674962710572265/message_1.json,time,2025-05-19,,False,und,0.0,https://www.curadobia.com.br/nauanin/produto/calca-terno-fresquinho,http www br nauanin produt calc tern fresc,8
2024-10-11 19:12:26.491,Curadobia,"Oi, Julia! Tudo bem? Essa é da Egrey, mais antiga… Estamos a poucos dias de lançar novos modelos de jeans de uma nova marca que entrará no Curadobia! Assim que lançarmos, te mandamos aqui😄",instagram_zip,inbox/juliahauck_1530657911661886/message_1.json,time,2024-10-11,,False,pt,1.0,"Oi, Julia! Tudo bem? Essa é da Egrey, mais antiga… Estamos a poucos dias de lançar novos modelos de jeans de uma nova marca que entrará no Curadobia! Assim que lançarmos, te mandamos aqui😄",jul bem egrey antig pouc dia lanç nov model je nov marc entr assim lanç te mand,17
2024-08-02 20:45:11.078,Bia Pb,"Toque em ""Continuar"" para aceitar ou recusar o pedido.",instagram_zip,inbox/biapb_1487148742684349/message_1.json,time,2024-08-02,,False,pt,1.0,"Toque em ""Continuar"" para aceitar ou recusar o pedido.",toqu continu aceit recus ped,5
2025-01-16 13:46:55.484,Curadobia,"Oi, Patricia! Bom dia. Caraca, que legal receber essa mensagem sua💕 Ficamos muito felizes com isso! Nos avise quando estiver por aqui que fazemos uma entrega especial🥰",instagram_zip,inbox/patriciademellofranco_1511585526896738/message_1.json,time,2025-01-16,,False,pt,1.0,"Oi, Patricia! Bom dia. Caraca, que legal receber essa mensagem sua💕 Ficamos muito felizes com isso! Nos avise quando estiver por aqui que fazemos uma entrega especial🥰",patric carac legal receb fic muit feliz avis estiv faz entreg espec,12
2024-07-23 17:58:00.000,stellabastos_1459454448789012,enviado,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-07-23,,False,pt,1.0,enviado,,0
2025-04-07 17:06:08.360,Curadobia,"Ola Thais!! Tudo bem? Deu tudo certo com a chegada das peças faltantes? Qualquer coisa sigo aqui para te ajudar, viu?",instagram_zip,inbox/thaisduqueestrada_1681913196536395/message_1.json,time,2025-04-07,,False,pt,1.0,"Ola Thais!! Tudo bem? Deu tudo certo com a chegada das peças faltantes? Qualquer coisa sigo aqui para te ajudar, viu?",ola thal bem deu cert cheg peç falt cois te ajud viu,12
2024-07-23 20:07:45.368,Curadobia,"Ah perfeito, funcionaria as 15h fuso São Paulo?",instagram_zip,inbox/queensgate_17961981233788437/message_1.json,time,2024-07-23,,False,pt,1.0,"Ah perfeito, funcionaria as 15h fuso São Paulo?",ah perfeit funcion fus são paul,6
2024-12-20 17:08:07.598,Curadobia,"Oi, Karyna, tudo bem? Estamos passando algumas instabilidades com o site mas acredito que logo mais isso vai se resolver. Você precisa de suporte com algo? Estamos aqui para o que precisar💕",instagram_zip,inbox/karynacarvalhoaires_1535575451171487/message_1.json,time,2024-12-20,,False,pt,1.0,"Oi, Karyna, tudo bem? Estamos passando algumas instabilidades com o site mas acredito que logo mais isso vai se resolver. Você precisa de suporte com algo? Estamos aqui para o que precisar💕",karyn bem pass algum instabil acredit vai resolv precis suport alg precis,12
2024-08-07 19:00:35.454,Curadobia,Agradeço o feedback,instagram_zip,inbox/danycavalcanti_1481723446558270/message_1.json,time,2024-08-07,,False,pt,1.0,Agradeço o feedback,agradeç feedback,2
2025-03-28 14:20:09.385,Curadobia,Qualquer coisa me avisa 💕,instagram_zip,inbox/juliennebini_1644010466992670/message_1.json,time,2025-03-28,,False,ca,1.0,Qualquer coisa me avisa 💕,,0
2025-03-26 13:29:59.745,Curadobia,Claro! Vou separar nossas opções disponíveis em tamanhos maiores e te mando aqui 💕,instagram_zip,inbox/juliennebini_1644010466992670/message_1.json,time,2025-03-26,,False,pt,1.0,Claro! Vou separar nossas opções disponíveis em tamanhos maiores e te mando aqui 💕,clar separ noss opç dispon tamanh mai te mand,9
2024-08-04 19:46:00.000,marifleury_1341040303950108,claro! pode trocar super,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-04,,False,es,1.0,claro! pode trocar super,,0
2025-03-28 14:20:03.083,Curadobia,"Bom dia, Julienne, como vai? Conseguiu analisar a seleção que fiz especificamente para você e sua cliente?",instagram_zip,inbox/juliennebini_1644010466992670/message_1.json,time,2025-03-28,,False,pt,1.0,"Bom dia, Julienne, como vai? Conseguiu analisar a seleção que fiz especificamente para você e sua cliente?",julienn vai consegu analis seleç fiz especific client,8
2024-07-23 15:28:00.000,queensgate_17961981233788437,"claro, vamos conversar sim. o que acha de fazermos uma reunião on-line?",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-07-23,,False,pt,1.0,"claro, vamos conversar sim. o que acha de fazermos uma reunião on-line?",clar vam convers ach faz reun on lin,8
2024-10-16 15:56:00.000,amandaoliveira_1472616584131311,"oi amanda, nossas sinceras desculpas por todo esse ocorrido. somos um marketplace com operações a todo vapor e infelizmente não estamos livres de erros técnicos e tecnológicos acontecerem☹️. checamos com a marca e por enquanto estamos com o tamanho 2 e 3 prontos para a venda. seguimos à disposição para te auxiliar em todas as dúvidas e questões necessárias aqui com à gente! como seu cadastro está certinho, acredito que não teremos mais essa situação ocorrendo! obrigada por estar conosco! equipe curadobia💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-16,,False,pt,1.0,"oi amanda, nossas sinceras desculpas por todo esse ocorrido. somos um marketplace com operações a todo vapor e infelizmente não estamos livres de erros técnicos e tecnológicos acontecerem☹️. checamos com a marca e por enquanto estamos com o tamanho 2 e 3 prontos para a venda. seguimos à disposição para te auxiliar em todas as dúvidas e questões necessárias aqui com à gente! como seu cadastro está certinho, acredito que não teremos mais essa situação ocorrendo! obrigada por estar conosco! equipe curadobia💕",amand noss sinc desculp tod ocorr som marketplac oper tod vap infeliz livr err técn tecnológ acontec chec marc enquant tamanh pront vend segu dispos te auxili tod dúv quest necessár gent seu cadastr cert acredit ter situ ocorr est conosc,41
2024-11-25 14:05:15.529,Curadobia,"Oi, Anna!! Que bom receber uma mensagem sua! Feliz que gostou da sandália, ela é uma das queridinhas aqui no Curadobia💕 Vou te encaminhar o link dela!",instagram_zip,inbox/annamariaassafmvmarotta_1563808915012762/message_1.json,time,2024-11-25,,False,pt,1.0,"Oi, Anna!! Que bom receber uma mensagem sua! Feliz que gostou da sandália, ela é uma das queridinhas aqui no Curadobia💕 Vou te encaminhar o link dela!",ann receb feliz gost sandál querid te encaminh,8
2024-10-18 19:45:00.000,marileneludwig_1499274198130230,para adquirir essa peça basta clicar no link da jaqueta e finalizar a compra pelo site: https://www.curadobia.com.br/nauanin/produto/jaqueta-bacanuda,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-18,,False,pt,1.0,para adquirir essa peça basta clicar no link da jaqueta e finalizar a compra pelo site: https://www.curadobia.com.br/nauanin/produto/jaqueta-bacanuda,adquir peç bast clic jaquet final compr http www br nauanin produt jaquet bacanud,14
2024-08-28 05:43:00.000,danycavalcanti_1481723446558270,"ola dany, podemos ajudar sim claro",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-08-28,,False,ca,1.0,"ola dany, podemos ajudar sim claro",,0
2024-07-19 15:40:00.000,gabrielacamposcostabarbosa_1468528951212895,"gabriela entendo sua frustração e é completamente justificada. de fato a marca informou ter tido um pequeno problema de produção que não deverá mais ocorrer e por isso acabou enviando atrasado seu pedido. sobre o meio de contato, estamos providenciando um número para atendimento whatsapp, por hora estamos apenas com o e-mail mas muito em breve já deixaremos essa opção mais fácil para solução de qualquer problema",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-07-19,,False,pt,1.0,"gabriela entendo sua frustração e é completamente justificada. de fato a marca informou ter tido um pequeno problema de produção que não deverá mais ocorrer e por isso acabou enviando atrasado seu pedido. sobre o meio de contato, estamos providenciando um número para atendimento whatsapp, por hora estamos apenas com o e-mail mas muito em breve já deixaremos essa opção mais fácil para solução de qualquer problema",gabriel ent frustr complet justific fat marc inform tid pequen problem produç dev ocorr acab envi atras seu ped mei providenci númer atend whatsapp hor apen mail muit brev deix opç fácil soluç problem,34
