texto,intent,source,style_tag,slots_json,quality_flags
ola luana bom dia tudo bem hoje ainda nao temos sapatos dentro do curadobia estamos olhando para adicionar essa categoria em breve,saudacao,original,orig,,
ola alessandra boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar alessandra qualquer daovida estamos a disposia a o equipe curadobia d,saudacao,original,orig,,
ola tentei fazer uma compra e apos entrar com os dados do cartao e senha vem a seguinte tela,saudacao,original,orig,,
ola sou o gerente de vendas da pg game platform quero falar com vocaa sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaa ao em outubro vocaa pode se juntar a na <num> s e lhe daremos altas comissaues entre em contato comigo pelo whatsapp <num>,saudacao,original,orig,,
oi anna bom dia tudo bem nos desculpe a falta de resposta vou te mandar mensagem via whatsapp para ficar melhor a nossa comunicacao tudo bem mas pode ficar tranquila pois realmente nosso atendimento funciona prioritariamente durante a semana e nao vamos te deixar desamparada,saudacao,original,orig,,
oi bia sou erika dos <user> gostaria de saber como voce trabalha em relacao a promocao de produtos meus brincos sao autorais e os fabrico a <num> anos a producao e <num> nacional fabricamos desde a liga do metal ate o banho de ouro <num> k nossos brincos sao todos bordados a mao com um finissimo arame de cobre e depois banhado a ouro espero seu contato obrigada,saudacao,original,orig,,
ola bom dia sheila tudo bem que bom que gostou do nosso macacao cool nos temos ele nos tamanhos <num> <num> <num> e <num> vou te encaminhar o link dele para que possa visualizar no nosso site <url>,saudacao,original,orig,,
oi ana tudo bem na a c poca o pessoal da d aura te instruiu que iriam retirar na sua portaria,saudacao,original,orig,,
oi gabriela tudo bem ana aqui do time do curadobia estavamos passando por algumas instabilidades mas acredito que agora ja esta tudo resolvido te encaminho aqui o site para ficar mais facil o acesso,saudacao,original,orig,,
ola que bom que vocaa se interessou por na <num> s muito bom receber tua mensagem joana infelizmente essa cala a na o esta no curadobia e a c acervo pessoal da bia mesmod esse video tem a finalidade de apresentar as nossas camisas d esperamos que goste,saudacao,original,orig,,
oii comprei a bico fino o dedo fica um pouquinho de lado pra fora na c mas super conforta vel,saudacao,original,orig,,
obrigada pelo prestigio foi incrivel te ter de pertinho hoje,saudacao,original,orig,,
descolado,saudacao,original,orig,,
ola bom dia tudo bem obrigada pela mensagem conferimos aqui e aparentou estar tudo certo aproveito para mandar o link por aqui,saudacao,original,orig,,
boa tarde comprei a blusa pah mas na o consigo deixa la parecida como da fotoa acho que estou usando de forma erradaa tem alguma tutorial de como vesti la rs,saudacao,original,orig,,
ola meninas seguem meus contatos <num> <num> <num> <num> daniela masson <user> com muito bom falar com vcs ontem obrigada falamos na sequaancia por whatsapp d,saudacao,original,orig,,
qualquer coisa seguimos a disposicao por aqui ok,saudacao,original,orig,,
oi pri esta o entrando muitas marcas incraveis novas no curadobia pora c m a oysho na o a c uma delasd,saudacao,original,orig,,
ola gisela essa sandalia a c da minha collab com a paula ferber,saudacao,original,orig,,
como uma cratica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra,status_pedido,original,orig,,
como uma critica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra,status_pedido,original,orig,,
pergunta da pra usar a blusa molona em festa de dia resposta combinacoes e ocasioes,styling_sugestao_look,original,orig,,
mas tmb lancarei um aprograma online de estilo pessoala que podera ser baixado por aqui tmb,styling_sugestao_look,original,orig,,
muito estilo,styling_sugestao_look,original,orig,,
deixa eu tirar outra daovida vc faz consultoria de imagem estilo tb se sim como funciona,styling_sugestao_look,original,orig,,
mas tmb lancarei um programa online de estilo pessoal que podera ser baixado por aqui tmb,styling_sugestao_look,original,orig,,
bia tudo bem tenho uma festa bem legal e o traje a c black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se vocaa recomenda alguma cala a mais festa para combinar beijos julie,styling_sugestao_look,original,orig,,
deixa eu tirar outra duvida vc faz consultoria de imagem estilo tb se sim como funciona,styling_sugestao_look,original,orig,,
pergunta com que sapato usar a bolsa anda sozinha resposta combinacoes e ocasioes,styling_sugestao_look,original,orig,,
estilo,styling_sugestao_look,original,orig,,
pergunta com que sapato usar a regata pregas jersey resposta combinacoes e ocasioes,styling_sugestao_look,original,orig,,
pergunta a trench facil e versatil pra viagem resposta combinacoes e ocasioes,styling_sugestao_look,original,orig,,
pergunta a calca saruel silvia tem forro interno resposta modelagem e tecido,tamanho_modelagem,original,orig,,
pergunta a camisa de responsa marca muito o corpo resposta modelagem e tecido,tamanho_modelagem,original,orig,,
a modelagem a c grande pode ser tam <num>,tamanho_modelagem,original,orig,,
pergunta o tecido da camisa viajante esquenta resposta modelagem e tecido,tamanho_modelagem,original,orig,,
modelagem,tamanho_modelagem,original,orig,,
pergunta a regata pregas jersey precisa passar resposta modelagem e tecido,tamanho_modelagem,original,orig,,
pora c m a c interessante frisar que a modelagem da cala a a c uma cintura no lugar nem cintura baixa e nem cintura alta,tamanho_modelagem,original,orig,,
pergunta a calca cool amassa facil resposta modelagem e tecido,tamanho_modelagem,original,orig,,
pergunta a bolsa anda sozinha precisa passar resposta modelagem e tecido,tamanho_modelagem,original,orig,,
pergunta o tecido da blusa molona esquenta resposta modelagem e tecido,tamanho_modelagem,original,orig,,
todas as pea as da mybasic e da lounge <num> possuem uma ampla grade <url> <url> os produtos da cecilia possuem uma modelagem mais ampla <url> alguns dos produtos da nauanin chegam ata c a numeraa a o xxgg equivalendo a um <num> <url>,tamanho_modelagem,original,orig,,
pergunta a trench facil tem forro interno resposta modelagem e tecido,tamanho_modelagem,original,orig,,
pergunta a saia tech amassa facil resposta modelagem e tecido,tamanho_modelagem,original,orig,,
porem e interessante frisar que a modelagem da calca e uma cintura no lugar nem cintura baixa e nem cintura alta,tamanho_modelagem,original,orig,,
a modelagem e grande pode ser tam <num>,tamanho_modelagem,original,orig,,
pergunta a saia acinturante marca muito o corpo resposta modelagem e tecido,tamanho_modelagem,original,orig,,
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia <user> com,troca_devolucao,original,orig,,
caso nao fique com como funciona a troca,troca_devolucao,original,orig,,
fiz uma compra de um casaco com vcs e na o vestiu bem gostaria de trocar por uma cala a fresquinha tamanho m,troca_devolucao,original,orig,,
como a c o processo da troca,troca_devolucao,original,orig,,
entrega devolucao,troca_devolucao,original,orig,,
acabei de comprar um conjunto se nao servir posso trocar pelo seu cep deve ser perto da minha casa o meu <num> <num>,troca_devolucao,original,orig,,
claro pode trocar super,troca_devolucao,original,orig,,
nao vou trocar vou tentar reduzir o gancho,troca_devolucao,original,orig,,
como proceder p troca,troca_devolucao,original,orig,,
pergunta da pra trocar a trench facil por outro tamanho resposta frete prazos e trocas,troca_devolucao,original,orig,,
caso na o fique com como funciona a troca,troca_devolucao,original,orig,,
pergunta consigo devolver a regata pregas jersey se nao servir resposta frete prazos e trocas,troca_devolucao,original,orig,,
posso trocar caso eu experimente e prefira uma maior,troca_devolucao,original,orig,,
como e o processo da troca,troca_devolucao,original,orig,,
na o vou trocar vou tentar reduzir o gancho,troca_devolucao,original,orig,,
sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,troca_devolucao,original,orig,,
pergunta consigo devolver a bolsa anda sozinha se nao servir resposta frete prazos e trocas,troca_devolucao,original,orig,,
