text,label
sem conteudo detectavel,nao_entendi
pergunta a saia acinturante combina com jeans resposta combinacoes e ocasioes,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
e,nao_entendi
acho melhor sim esta um pouco certa demais,nao_entendi
de,nao_entendi
uma,nao_entendi
nao,nao_entendi
pea o desculpa pela demora em lhe retornar,nao_entendi
pergunta posso indicar a regata pregas jersey pra alguem resposta extras e institucional,nao_entendi
obaa d,nao_entendi
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
sem conteudo detectavel,nao_entendi
chokers,nao_entendi
bia sent an attachment,nao_entendi
no,nao_entendi
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
paguei sedex porque estou indo hoje pra londres e queria levar o body,nao_entendi
ola meninas tudo bem comprei a saia preta da d aura em outubro precisei trocar foram rapidassimos mas sa <num> hoje eu soube que na o levaram a sacola com a pea a a ser trocada ficou este tempo todo na minha portaria como faa o,saudacao
comprar,como_comprar
prateleira,nao_entendi
mari sent an attachment,nao_entendi
tem,nao_entendi
maravilha,nao_entendi
link compartilhado,como_comprar
meu pedido chegou hj,nao_entendi
obrigada por nos mandar e informar sobre essa situaa a o ja passamos para o nosso setor ta c cnico analisar essa situaa a o caso deseje podemos tirar daovidas e disponibilizar mais informaa aues por aqui sa <num> nos solicitar d estamos a disposia a o para qualquer coisa,agradecimento
link compartilhado,como_comprar
grafica,nao_entendi
m,nao_entendi
ana,nao_entendi
ola bom dia sou muito fa da bia mas nunca comprei no curadoria uma duvida como faco para escolher um tamanho com mais seguranca tem uma tabela de medidas para servir de referencia obrigada,saudacao
medidas,nao_entendi
muito obrigada pelo retorno,agradecimento
bia sent an attachment,nao_entendi
<url>,nao_entendi
na torcida a i,nao_entendi
prea o,nao_entendi
ela,nao_entendi
aqui ou nas lojas da paula ferber,nao_entendi
essa da bia e da luiza perea,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
boa tarde comprei a blusa pah mas na o consigo deixa la parecida como da fotoa acho que estou usando de forma erradaa tem alguma tutorial de como vesti la rs,saudacao
esse,nao_entendi
sem conteudo detectavel,nao_entendi
curtiu uma mensagem,nao_entendi
link compartilhado,como_comprar
conteudo,nao_entendi
pra,nao_entendi
sem conteudo detectavel,nao_entendi
respostas,nao_entendi
bia sent an attachment,nao_entendi
ola renata bom dia que bom receber mensagem tua me chamo ana e faco parte do time curadobia nesse lindo look da bia nos temos somente a blusa disponivel no curadobia,saudacao
so mimimi sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
ola pessoal como vao muito prazer meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a lourie super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
oii o site curadobia esta fora do ar fui visitar atrava c s dos link da bio e na o funcionou bjs,erros_plataforma
<url>,nao_entendi
<num> ou <num>,nao_entendi
link compartilhado,como_comprar
preco,nao_entendi
gosto da cala a assim mais curta visto entre <num> <num> quadril <num>,nao_entendi
pergunta a regata pregas jersey precisa passar resposta modelagem e tecido,tamanho_modelagem
do,nao_entendi
tem,nao_entendi
d,nao_entendi
<url>,nao_entendi
dany vou pedir para voce me informar qual o seu melhor e mail para que a marca encaminhe as orientacoes,nao_entendi
todas as pea as da mybasic e da lounge <num> possuem uma ampla grade <url> <url> os produtos da cecilia possuem uma modelagem mais ampla <url> alguns dos produtos da nauanin chegam ata c a numeraa a o xxgg equivalendo a um <num> <url>,tamanho_modelagem
link compartilhado,como_comprar
o,nao_entendi
sem conteudo detectavel,nao_entendi
pergunta se eu sou baixa a calca saruel silvia fica muito comprida resposta tamanho e medidas,tamanho_modelagem
tira,nao_entendi
tudo bem bia gostaria muito de saber se nesta sua plataforma vc assiste aos clientes em encontrar produtos lojas etc,nao_entendi
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
<url>,nao_entendi
a,nao_entendi
camisa,nao_entendi
obvio,nao_entendi
ela,nao_entendi
minha,nao_entendi
e,nao_entendi
ola ana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar ana qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
foi muito legal,nao_entendi
curtiu uma mensagem,nao_entendi
tem,nao_entendi
a,nao_entendi
bia sent an attachment,nao_entendi
pergunta com que sapato usar a bolsa anda sozinha resposta combinacoes e ocasioes,nao_entendi
oi pessoal tudo bem mariele da icon aqui adoraria apresentar a agencia e os talentos que representamos para voces acredito que temos uma super sinergia e que seria lindo colaborarmos futuramente qual o melhor contato para falarmos disso por favor muito obrigada,saudacao
ela,nao_entendi
a,nao_entendi
pergunta,nao_entendi
link compartilhado,como_comprar
ne,nao_entendi
eu costumo usar p ou pp se a confeca a o a c grande,nao_entendi
sem conteudo detectavel,nao_entendi
link compartilhado,como_comprar
pergunta a calca saruel silvia e versatil pra viagem resposta combinacoes e ocasioes,nao_entendi
pantalona,nao_entendi
em,nao_entendi
vocaa na o recebeu essa mensagem,nao_entendi
ola gostaraamos de ora ar com vocaas o aluguel de algumas pea as objetos de vocaas para um dia de evento que vamos fazer a possavel obrigada desde ja,saudacao
vc consegue rastrear o meu pedido,nao_entendi
eu nao recebi email confirmando a compra,nao_entendi
sem conteudo detectavel,nao_entendi
reels,nao_entendi
sem,nao_entendi
com relacao a previsao de entrega por conta dessa questao na plataforma as marcas tambem nao receberam a notificacao do pedido e por isso ira acabar atrasando um pouco a sua compra mas nos tambem ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com voce desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobia,agradecimento
pergunta a saia acinturante marca muito o corpo resposta modelagem e tecido,tamanho_modelagem
tudo,nao_entendi
de,nao_entendi
pergunta a bolsa anda sozinha precisa passar resposta modelagem e tecido,tamanho_modelagem
bia sent an attachment,nao_entendi
segunda na parte da tarde voce teria disponibilidade,nao_entendi
bia sent an attachment,nao_entendi
sheila segue resposta das meninas da olive you marca do macaca o <num> cm circunferaancia total mas explique a ela por favor que esta pea a tem uma modelagem ampla ao corpo ok enta o acredito que se encaixa no que conversamos mesmod o que vocaa acha qualquer coisa seguimos a disposia a o,tamanho_modelagem
imagina qualquer coisa estamos por aqui so chamar abracos,nao_entendi
ola tudo bem que bom receber sua mensagem meu nome a c ana e sou do time curadobia com relaa a o a sua daovida conversei com a pra <num> pria bia e ela nos informou que volumes tamba c m podem funcionar para quem esta um pouco acima desde que tenha um pouco de pele de fora para trazer levezad,saudacao
<num>,nao_entendi
corpos,nao_entendi
ola evelyn bom dia tudo bem aqui somos do curadobia vocaa teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgaa a o com a bia,saudacao
e quadril,nao_entendi
papel,nao_entendi
bia sent an attachment,nao_entendi
ola tudo bem bom dia como funciona o orcamento de studios com voces por favor,saudacao
oi lais boa noite o site esta funcionando normalmente esperamos que consiga finalizar seu pedido agora,saudacao
inventadas,nao_entendi
enta o era pra ter pago menos a meu ver,nao_entendi
pergunta se eu sou baixa a calca saruel silvia fica muito comprida resposta tamanho e medidas,tamanho_modelagem
bom dia ontem tive o prazer de conhecer vc ao vivo eu estava no mil plantas vc e lindassima a i,saudacao
estrutura,nao_entendi
pergunta a saia tech tem frete gratis resposta frete prazos e trocas,frete_prazo
perfeito estamos entrando em contato com a marca e ja lhe posicionamos tivemos alguns problemas com pedidos em funcao da greve dos correios e isso pode estar atrelado,nao_entendi
de,nao_entendi
qualquer coisa me avisa,nao_entendi
nao,nao_entendi
link da cala a por gentileza,como_comprar
sem conteudo detectavel,nao_entendi
e tem ela preta,nao_entendi
mb <num> gg,nao_entendi
oi julia tudo bem essa a c da egrey mais antigaa estamos a poucos dias de lana ar novos modelos de jeans de uma nova marca que entrara no curadobia assim que lana armos te mandamos aquid,saudacao
macacao precisa ser mais soltinho,nao_entendi
ola halanna boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora elas esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar halanna qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
lindaaaa,nao_entendi
ana vou verificar com eles voce pode me informar qual foi o numero do seu pedido por favor,nao_entendi
muito obrigada elas entraram em contato comigo realmente a sandalia e linda mas infelizmente fico um pouco fora pra mim,agradecimento
pergunta tem estoque da camisa de responsa no tamanho m resposta preco estoque e pagamento,formas_pagamento
com certeza vocaa ira encontrar pea as ideais para o seu objetivo nesses links que te mandei julienne qualquer coisa eu sigo aqui para o que vocaa precisar d,nao_entendi
como proceder p troca,troca_devolucao_politica
bom dia consegue me mandar o vadeo,saudacao
curtiu uma mensagem,nao_entendi
obrigada pela presena a silviad,agradecimento
de,nao_entendi
bom dia marcia tudo bem obrigada pela sua mensagem ficamos muito felizes que gostou da nossa pantalona jeans d infelizmente ela esta esgotada no momento mas assim que tivermos a reposia a o te avisamos,saudacao
aqui,nao_entendi
perguntas,nao_entendi
<url>,nao_entendi
que,nao_entendi
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
so,nao_entendi
oi renata boa tarde aqui a c a ana acredito que te respondi por whatsapp certo qualquer coisa estou por aqui,saudacao
eu adorei ja usei minha saia hj,nao_entendi
segundos,nao_entendi
sem conteudo detectavel,nao_entendi
no,nao_entendi
d,nao_entendi
ja respondi sim no wzap,nao_entendi
substituta,nao_entendi
de,nao_entendi
ficou enorme,nao_entendi
entendi esse modelo ele e oversized ou seja possui uma estrutura mais larga voce ja chegou a usar modelos assim,nao_entendi
mas a experiencia de compra nao foi legal,nao_entendi
bia sent an attachment,nao_entendi
oiee bom dia,saudacao
ja comprei <num> pea as da curadobia,nao_entendi
oiee bom dia,saudacao
oi talita muito bom receber sua mensagem agradecemos demais o contato e que bacana vocaas terem pensado na gente pora c m nesse momento na <num> s na o estamos trabalhando com produa a o de qualquer forma salvamos o teu contato para futuras oportunidades atenciosamente equipe curadobiad,saudacao
bia sent an attachment,nao_entendi
arrasar,nao_entendi
jogo,nao_entendi
por onde posso acompanhar o envio da minha compra,nao_entendi
verificamos com a marca responsavel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,nao_entendi
obrigada pelo prestagio d d,agradecimento
pergunta tem estoque da saia acinturante no tamanho m resposta preco estoque e pagamento,formas_pagamento
curadobia,nao_entendi
look,pedir_sugestao_produto
pergunta a regata pregas jersey precisa passar resposta modelagem e tecido,tamanho_modelagem
ola bom dia tudo bem vocaas tem um pdf com o portifolio de produtos que trabalham,saudacao
otimo me avise por favor um abraco e obrigada,agradecimento
uma,nao_entendi
melhor,nao_entendi
pede,nao_entendi
aqui a tabela certinha mas ja estamos com o pessoal ta c cnico corrigindo esse erro,erros_plataforma
preto,nao_entendi
dia <num> <num> das <num> hs as <num> hs,nao_entendi
oi tatiana tudo bem infelizmente nao temos o cupom,saudacao
sem conteudo detectavel,nao_entendi
no,nao_entendi
amando a i a i a i,nao_entendi
do,nao_entendi
ta a <num> timo obrigada,agradecimento
que,nao_entendi
no,nao_entendi
casaco,nao_entendi
link compartilhado,como_comprar
traz,nao_entendi
ola eu encontro as medidas no site,saudacao
milene perguntamos para a bia e ela te indicou comprar o tamanho <num> dessa jaqueta por vocaa na o estar acostumada a roupas oversized o que acha d,tamanho_modelagem
<num>,nao_entendi
vcs,nao_entendi
suavizadora,nao_entendi
usar,nao_entendi
era pra ter chegado ontem,nao_entendi
link compartilhado,como_comprar
sigo aqui para o que voce precisar,nao_entendi
<url>,nao_entendi
real,nao_entendi
bota,nao_entendi
sem conteudo detectavel,nao_entendi
m <num> <num>,nao_entendi
tem,nao_entendi
pergunta a calca cool vai bem com bota resposta combinacoes e ocasioes,nao_entendi
imagem,nao_entendi
de nada,nao_entendi
d,nao_entendi
boa noite,saudacao
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
ola andrea boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nas sandalias da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar andrea qualquer duvida estamos a disposicao equipe curadobia,saudacao
nunca,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a novamente pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
ana ja entrei em contato com o pessoal da d aura para entendermos o que aconteceu,nao_entendi
obrigada pelo prestigio foi incrivel te ter de pertinho hoje,agradecimento
sem conteudo detectavel,nao_entendi
mas que bom que achou confortavel,nao_entendi
elaine para o tamanho <num> na <num> s indicamos o tamanho <num> da saia,tamanho_modelagem
versao,nao_entendi
oi claudia que mensagem boa ficamos felizes de voce gostar dos nossos produtos vou confirmar sua compra e te aviso,saudacao
pergunta tem rastreio pra camisa de responsa resposta frete prazos e trocas,frete_prazo
link compartilhado,como_comprar
ola katia tudo bem,saudacao
curtiu uma mensagem,nao_entendi
bia sent an attachment,nao_entendi
oi anna bom dia tudo bem nos desculpe a falta de resposta vou te mandar mensagem via whatsapp para ficar melhor a nossa comunicaa a o tudo bem mas pode ficar tranquila pois realmente nosso atendimento funciona prioritariamente durante a semana e na o vamos te deixar desamparada,saudacao
ola td bem fiz uma compra com vc e recebi apenas o tricot vc pode me ajudar muito obrigada desde ja,saudacao
sem conteudo detectavel,nao_entendi
amoooo suas rasteiras na o sa o da sua lj mas poderia indicar aonde taam aquela custo benefacio,nao_entendi
e,nao_entendi
tamanho,tamanho_modelagem
link compartilhado,como_comprar
da,nao_entendi
duvida,nao_entendi
ola dany podemos ajudar sim claro,saudacao
aqui,nao_entendi
pergunta a bolsa anda sozinha tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
link compartilhado,como_comprar
estou com duvidas sobre o tamanho da saia unica visto <num> mas as medidas no quadro de tamanhos parecem grandes mas existe a informaa a o de que o tamanho <num> corresponde ao <num> a,tamanho_modelagem
tamanho,tamanho_modelagem
algua c m poderia entrar em contato comigo por e mail ou whatsapp o site de vcs parece que esta com problemas na o funciona direito na o,erros_plataforma
oie,nao_entendi
pergunta a trench facil e versatil pra viagem resposta combinacoes e ocasioes,nao_entendi
minhas,nao_entendi
sair,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a elisa atheniense super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
sinonimo,nao_entendi
sem conteudo detectavel,nao_entendi
ola muito obrigada vou ver em breve,saudacao
link compartilhado,como_comprar
bia gosto muito das suas bolsas poderia passar umas dicas nao encontrei no seu site,erros_plataforma
pergunta a saia tech vai bem com bota resposta combinacoes e ocasioes,nao_entendi
pergunta a saia acinturante combina com jeans resposta combinacoes e ocasioes,nao_entendi
camisa,nao_entendi
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
ola fabiana obrigada pela sua mensagem e carinho conosco alguns de nossos parceiros ainda estao organizando a volta dos estoques pos recesso de final e inicio de ano entramos em contato com a lounge <num> produtoras da blusa pah e phyna e elas nos informaram que provavelmente amanha mesmo as blusas ja estejam de volta em estoque pode ficar tranquila que a gente te avisa qualquer coisa seguimos aqui,saudacao
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a a aurora super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
bia sent an attachment,nao_entendi
a i,nao_entendi
bom,nao_entendi
tenis,nao_entendi
stellathomazbastos <user> com,nao_entendi
bia sent an attachment,nao_entendi
claro pode enviar para nosso e mail contato curadobia <user> com,nao_entendi
oi alessandra bom dia como voce esta aqui e a ana da equipe do curadobia a bia nos passou seu contato para tratar sobre o seu interesse nas nossa pecas,saudacao
oieee obrigada de verdade,agradecimento
p,nao_entendi
pergunta com que sapato usar a regata pregas jersey resposta combinacoes e ocasioes,nao_entendi
bia sent an attachment,nao_entendi
medida,nao_entendi
yes,nao_entendi
responsa,nao_entendi
bia sent an attachment,nao_entendi
nao vou trocar vou tentar reduzir o gancho,nao_entendi
chique,nao_entendi
boa tarde a jaqueta off da nauanim voltou,saudacao
pedimos desculpas pelo transtorno,nao_entendi
oie <user> oficial,nao_entendi
se,nao_entendi
ola boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
e,nao_entendi
link compartilhado,como_comprar
nao tenho nada da paula ferber a numeracao e normal a forma,nao_entendi
super ja falei mto com elas mas estao com muitas frentes abertas e nao conseguem fazer mais coisas,nao_entendi
independente disso sigo aqui para o que voce precisar,nao_entendi
<num>,nao_entendi
qualquer coisa sigo aqui,nao_entendi
link compartilhado,como_comprar
d,nao_entendi
boa tarde na pa gina da regata podrinha cinza eu na o consigo ver as medidas dos tamanhos acima do g que sa o justamente o que visto poderia me enviar essas medidas dos tamanhos gg e xgg por favor,saudacao
brenda sent an attachment,nao_entendi
vou te encaminhar o link <url>,como_comprar
e,nao_entendi
sem conteudo detectavel,nao_entendi
maiorzinho,nao_entendi
tech,nao_entendi
d,nao_entendi
quer,nao_entendi
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
contexto,nao_entendi
sim obrigada,agradecimento
deu certo sim obrigada,agradecimento
bia sent an attachment,nao_entendi
alguma,nao_entendi
verificamos com a marca responsa vel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,nao_entendi
que pena dri entendemos espero que outras pea as no site te encontremd estamos aqui qualquer coisa obrigada pela mensagem,agradecimento
bia sent an attachment,nao_entendi
e,nao_entendi
ola dany bom dia,saudacao
informacoes,nao_entendi
oi karyna tudo bem estamos passando algumas instabilidades com o site mas acredito que logo mais isso vai se resolver vocaa precisa de suporte com algo estamos aqui para o que precisard,saudacao
na,nao_entendi
ola bom dia,saudacao
sou,nao_entendi
oi adriana isso ainda na o esta disponavel pois ele a c um modelo exclusivo de sa o paulo fashion week inclusive fomos semana passada prestigiar a marca reptilia nossa previsa o a c que esteja disponavel na proxima semana,saudacao
da,nao_entendi
mais,nao_entendi
ola pessoal tudo bem sou a lala cunha <user> e vim contar um pouco sobre o <user> estamos em sp e fazemos fotografia videos em formato reels direcao de arte e styling para marcas de acordo com a sua necessidade fazemos trabalhos exclusivos para as marcas e em breve final de marco tambem faremos o nosso proximo shooting collab uma diaria criada para incluir varias marcas que tem produtos a serem fotografados necessitam de um material de qualidade mas que nao querem ter um alto valor de investimento nisso o proximo collab sera em uma locacao linda e as modelos foram escolhidas a dedo e acho que combina muito com a marca de voces abaixo mando mais infos vamos conversar sobre essas possibilidades fico aqui a disposicao abracos lala <num> <num>,saudacao
oi mariana bom dia o que acha desse modelo que temos no curadobia,saudacao
link compartilhado,como_comprar
a,nao_entendi
<num> cm,nao_entendi
pergunta quanto tempo pra entregar a blusa molona em sp resposta frete prazos e trocas,frete_prazo
<url>,nao_entendi
d,nao_entendi
posso,nao_entendi
meia,nao_entendi
oi paola como vai temos ela disponavel do tamanho <num> ao <num>,saudacao
seguimos a disposia a o para o que precisar,nao_entendi
uma coisa de lindo,nao_entendi
ah show vou enviar o invite,nao_entendi
e,nao_entendi
longona,nao_entendi
continuidade,nao_entendi
sem conteudo detectavel,nao_entendi
pergunta a regata pregas jersey precisa passar resposta modelagem e tecido,tamanho_modelagem
ola pessoal tudo bem sou a lala cunha <user> e vim contar um pouco sobre o <user> estamos em sp e fazemos fotografia vadeos em formato reels direa a o de arte e styling para marcas de acordo com a sua necessidade fazemos trabalhos exclusivos para as marcas e em breve final de mara o tamba c m faremos o nosso pra <num> ximo shooting collab uma dia ria criada para incluir va rias marcas que taam produtos a serem fotografados necessitam de um material de qualidade mas que na o querem ter um alto valor de investimento nisso o proximo collab sera em uma locaa a o linda e as modelos foram escolhidas a dedo e acho que combina muito com a marca de voces abaixo mando mais infos vamos conversar sobre essas possibilidades fico aqui a disposia a o abraa os lala <num> <num>,saudacao
oie td e vc fica super vistoso pode ficar bem bacana com essa saia tmb,nao_entendi
bia sent an attachment,nao_entendi
qual tamanho,tamanho_modelagem
saias,nao_entendi
pergunta quem faz a trench facil resposta extras e institucional,nao_entendi
link compartilhado,como_comprar
respeito,nao_entendi
sao,nao_entendi
obrigada ate la,agradecimento
com,nao_entendi
sem conteudo detectavel,nao_entendi
um,nao_entendi
bia sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
maior,nao_entendi
ola andrea boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar andrea qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
bia sent an attachment,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a l dnim super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
bia sent an attachment,nao_entendi
evento,nao_entendi
bia sent an attachment,nao_entendi
entregaria,nao_entendi
das,nao_entendi
de,nao_entendi
em,nao_entendi
para,nao_entendi
ola kari bom dia tudo bem,saudacao
eu amei a blusa branca tcharam d deg,nao_entendi
sabe,nao_entendi
pergunta tenho <num> cm de busto qual regata pregas jersey comprar resposta tamanho e medidas,tamanho_modelagem
so mimimi sent an attachment,nao_entendi
obrigada,agradecimento
bonito,nao_entendi
saia,nao_entendi
e,nao_entendi
oi quanto custa a blusa modernosa tem gg,saudacao
ola renata bom dia que bom receber mensagem tua me chamo ana e faa o parte do time curadobia nesse lindo look da bia na <num> s temos somente a blusa disponavel no curadobia aoi,saudacao
link compartilhado,como_comprar
vou seguir,nao_entendi
sem conteudo detectavel,nao_entendi
<url>,nao_entendi
sem,nao_entendi
ola maria tudo bem obrigada por ter entrado em contato conosco te aconselhamos comprar o seu numero mesmo no caso o tamanho <num> qualquer outra daovida pode sempre entrar em contato conosco equipe curadobia d,saudacao
qual o enderea o,nao_entendi
link compartilhado,como_comprar
que bom receber mensagem tua,nao_entendi
brinca,nao_entendi
ja,nao_entendi
atemporal,nao_entendi
obrigada pela presenca foi incrivel te receber,agradecimento
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
pergunta da pra parcelar a calca cool sem juros resposta preco estoque e pagamento,formas_pagamento
sem conteudo detectavel,nao_entendi
ola caroline tudo bem obrigada pelo seu interesse em trabalhar conosco no momento na o estamos trabalhando com o contrato de novas pessoas no nosso time mas ja salvamos seus dados para futuras oportunidades caso tenha mais alguma daovida estamos a disposia a o equipe curadobia d,saudacao
link compartilhado,como_comprar
eu quero comprar esses acessorios como faco,como_comprar
sua roupa jeans a c de onde,nao_entendi
bia sent an attachment,nao_entendi
email adrianaleitecarvalho <user> com,nao_entendi
gosto muito dos looks mas percebo que ha muito jogo c volumes,nao_entendi
pergunta se eu sou baixa a calca saruel silvia fica muito comprida resposta tamanho e medidas,tamanho_modelagem
bom dia gostei da calca vai ter no site obrigada,saudacao
bota,nao_entendi
curtiu uma mensagem,nao_entendi
bia sent an attachment,nao_entendi
stella sent an attachment,nao_entendi
vou seguir,nao_entendi
ola como va o muito prazer meu nome a c ana e trabalho aqui no curadobia na o sei se recordam pora c m conversamos no primeiro semestre do ano passado <num> sobre esse projeto da bia paes de barros desde la evoluamos bastante e estamos concretizados como um marketplace em potencial crescimento queremos compartilhar com vocaas nosso site para darem uma olhada curadobia com br ainda temos a nua em foco o que acham de retomarmos contato aguardo vocaas,saudacao
oi ana tudo bem na a c poca o pessoal da d aura te instruiu que iriam retirar na sua portaria,saudacao
sem conteudo detectavel,nao_entendi
leveza,nao_entendi
tem,nao_entendi
d,nao_entendi
curtiu uma mensagem,nao_entendi
obrigada pelo feedback maria,agradecimento
isso e curadobia hein,nao_entendi
pergunta da pra trocar a trench facil por outro tamanho resposta frete prazos e trocas,frete_prazo
permite,nao_entendi
e,nao_entendi
link compartilhado,como_comprar
pergunta a blusa molona ta em promocao resposta preco estoque e pagamento,formas_pagamento
link compartilhado,como_comprar
super,nao_entendi
legal mto obrigada d,agradecimento
boa,nao_entendi
obrigada pela presena a foi incravel te receber d d,agradecimento
d r,nao_entendi
coleira,nao_entendi
melhor,nao_entendi
ola boa noite,saudacao
gostei,nao_entendi
sem conteudo detectavel,nao_entendi
tem sim a calca,nao_entendi
como,nao_entendi
perguntas,nao_entendi
flo,nao_entendi
leve,nao_entendi
precisar,nao_entendi
ola anna bom dia seu produto vou enviado dia <num> <num> voce consegue acompanhar tudo pelo codigo de rastreio abaixo,saudacao
qualquer duvida estamos a disposia a o d,nao_entendi
bia sent an attachment,nao_entendi
a,nao_entendi
voces tem loja fisica,nao_entendi
indo,nao_entendi
qualquer daovida ou questa o estamos a disposia a o obrigada por nos acompanhar equipe curadobia d,agradecimento
na,nao_entendi
e em outras <num>,nao_entendi
link compartilhado,como_comprar
na verdade eu ja assisti ao vadeo do casaco no site curadobia va rias vezes para tentar chegar a essa conclusa o mas na o consegui,erros_plataforma
pergunta tem rastreio pra camisa de responsa resposta frete prazos e trocas,frete_prazo
alguma,nao_entendi
r <num> <num>,nao_entendi
tudo,nao_entendi
maleavel,nao_entendi
classico,nao_entendi
ola que bom que voce se interessou por nos muito bom receber tua mensagem joana infelizmente essa calca nao esta no curadobia e e acervo pessoal da bia mesmo esse video tem a finalidade de apresentar as nossas camisas esperamos que goste,saudacao
sem conteudo detectavel,nao_entendi
pergunta aceitam pix pra calca saruel silvia resposta preco estoque e pagamento,formas_pagamento
ola tudo bem bom dia como funciona o ora amento de studios com vocaas por favor,saudacao
presenca,nao_entendi
eu quero comprar esses acessa <num> rios como faa o,como_comprar
bia sent an attachment,nao_entendi
sem conteudo detectavel,nao_entendi
<num>,nao_entendi
pergunta a calca saruel silvia e versatil pra viagem resposta combinacoes e ocasioes,nao_entendi
bia sent an attachment,nao_entendi
sem conteudo detectavel,nao_entendi
aberta,nao_entendi
praia,nao_entendi
sem conteudo detectavel,nao_entendi
bia sent an attachment,nao_entendi
mais,nao_entendi
ola pessoal como va o muito prazer meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a lourie super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
