text,label
obrigada pela presenca heartshearts,agradecimento
oi roberta bom dia tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd o link clica vel segue na pra <num> xima mensagem obrigada por nos acompanhar roberta qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
ola como vai muito prazer meu nome e ana e trabalho aqui no curadobia nao sei se recordam porem conversamos no primeiro semestre do ano passado <num> sobre esse projeto da bia paes de barros desde la evoluimos bastante e estamos concretizados como um marketplace em potencial crescimento queremos compartilhar com voces nosso site para darem uma olhada curadobia com br ainda temos a patu em foco o que acham de retomarmos contato aguardo voces,saudacao
de,nao_entendi
infelizmente nao atuo mais nessa area de consultoria pessoal,nao_entendi
pergunta a trench facil e versatil pra viagem resposta combinacoes e ocasioes,nao_entendi
oi bia sou erika dos <user> gostaria de saber como vocaa trabalha em relaa a o a promoa a o de produtos meus brincos sa o autorais e os fabrico a <num> anos a produa a o a c <num> nacional fabricamos desde a liga do metal ata c o banho de ouro <num> k nossos brincos sa o todos bordados a ma o com um finassimo arame de cobre e depois banhado a ouro espero seu contato obrigada,saudacao
stella sent an attachment,nao_entendi
vou querer a <num> qual e sua chave pix,formas_pagamento
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
curtiu uma mensagem,nao_entendi
pergunta consigo devolver a regata pregas jersey se nao servir resposta frete prazos e trocas,frete_prazo
maravilha,nao_entendi
aqui,nao_entendi
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
como proceder p troca,troca_devolucao_politica
bia sent an attachment,nao_entendi
curadobia,nao_entendi
ola bom dia tudo bem vocaas tem um pdf com o portifolio de produtos que trabalham,saudacao
ola juliana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar juliana qualquer duvida estamos a disposicao equipe curadobia,saudacao
ola pode comprar o numero certinho mesmo,saudacao
<num>,nao_entendi
vocaas irao vender oysho,nao_entendi
curtiu uma mensagem,nao_entendi
oi time da curadobia tudo bem sou joana sigo o perfil e amo tem uma cala a que vi numa propaganda que me apaixonei mas na o encontrei no site queria saber de onde ela a c por favor se puderem vocaas me contam super obrigada bj,saudacao
obrigada,agradecimento
me,nao_entendi
pergunta a saia tech tem frete gratis resposta frete prazos e trocas,frete_prazo
sem conteudo detectavel,nao_entendi
email adrianaleitecarvalho <user> com,nao_entendi
brenda sent an attachment,nao_entendi
na o perca essa oportunidade qualquer coisa sigo aqui para o que vocaa precisar d,nao_entendi
em,nao_entendi
credibilidade,nao_entendi
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
boa tarde comprei a blusa pah mas na o consigo deixa la parecida como da fotoa acho que estou usando de forma erradaa tem alguma tutorial de como vesti la rs,saudacao
oi bia tudo bem adorei a <user> o nome ficou demais e claro ja fui olhar as pecas nao localizei tabela de medidas porem pelo tamanho das pecas que vc veste o g provavelmente nao vai caber em mim uso <num> <num> a depender da confeccao pense com carinho em fazer uma curadoria para tamanhos normais desejo muito sucesso nessa nova empreitada que deus te abencoe bjos,saudacao
oi cristiane foi confirmado seu pedido,saudacao
bia sent an attachment,nao_entendi
precisei sair correndo por um problema com minha filha que ja esta bem mas nem consegui me despedir obrigada queridas pelo convite,agradecimento
sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,troca_devolucao_politica
pergunta se eu sou baixa a calca saruel silvia fica muito comprida resposta tamanho e medidas,tamanho_modelagem
pode deixar,nao_entendi
hahaha,nao_entendi
sem conteudo detectavel,nao_entendi
qual foi a mensagem,nao_entendi
chat,nao_entendi
pensamos que poderia ser a senha criada mas quando ocorre algum ponto nesse aspecto surge uma mensagem abaixo voce se importaria em tentar novamente apenas para checarmos se continua ocorrendo o mesmo erro,erros_plataforma
link compartilhado,como_comprar
obrigada pelo prestigio foi incrivel te ter de pertinho hoje,agradecimento
blusa,nao_entendi
venho com boas notacias o conjunto que vocaa se interessou acabou de subir no site com pouquassimas unidades,erros_plataforma
link compartilhado,como_comprar
bom dia pamela tudo bem revisamos aqui o nosso sistema e fizemos testes e tudo parece funcionar bem esperamos que voce tenha uma boa experiencia agora o que aconselhamos tambem e entrar no site pelo google chrome caso voce ainda nao tenha acessado por la vou te encaminhar os links dos produtos que voce nos encaminhou <url> <url> <url> <url> <url>,saudacao
link compartilhado,como_comprar
que,nao_entendi
pergunta a saia tech amassa facil resposta modelagem e tecido,tamanho_modelagem
ola dri boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar dri qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a iara wisnik super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
bom dia,saudacao
acessorios,nao_entendi
obrigada pelo retorno,agradecimento
fechado,nao_entendi
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a aylla super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
proporcao,nao_entendi
ola como tirar duvidas de tamanho da peca,saudacao
link compartilhado,como_comprar
link compartilhado,como_comprar
beleza qualquer coisa estamos aqui,nao_entendi
ola juliana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar juliana qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
funciona,nao_entendi
oi esse conjunto marrom a c vendido tamba c m,saudacao
obrigada pela presena a silviad,agradecimento
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
como a c o processo da troca,troca_devolucao_politica
procurando,nao_entendi
ola quanto custa a pantalona,saudacao
porem na duvida do melhor tamanho,tamanho_modelagem
pergunta a saia acinturante e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
em,nao_entendi
mas ficou grande,nao_entendi
com,nao_entendi
ola amanda bom dia pea o desculpas pela demora mas o nosso pessoa ta c cnico ainda na o conseguiu simular um erro igual ao que ocorreu com voce por isso a demora em lhe retornar,saudacao
brincar,nao_entendi
link compartilhado,como_comprar
karyna estoque atualizado,nao_entendi
oii o site curadobia esta fora do ar fui visitar atrava c s dos link da bio e na o funcionou bjs,erros_plataforma
curtiu uma mensagem,nao_entendi
enta o era pra ter pago menos a meu ver,nao_entendi
que,nao_entendi
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
ola julia isso mesmo qualquer duvida nos avise por aqui ou pelo nosso whatsapp d,saudacao
sem conteudo detectavel,nao_entendi
como proceder p troca,troca_devolucao_politica
na o se preocupe vamos resolver essa questa od que bom que vocaa identificou isso,nao_entendi
link compartilhado,como_comprar
que,nao_entendi
<url>,nao_entendi
look,pedir_sugestao_produto
branco,nao_entendi
qualquer coisa sigo aquid,nao_entendi
oi gabriela tudo bem ana aqui do time do curadobia estavamos passando por algumas instabilidades mas acredito que agora ja esta tudo resolvido te encaminho aqui o site para ficar mais facil o acesso,saudacao
<num>,nao_entendi
perfeito ana obrigada pelo retorno,agradecimento
na verdade eu ja assisti ao vadeo do casaco no site curadobia va rias vezes para tentar chegar a essa conclusa o mas na o consegui,erros_plataforma
como proceder p troca,troca_devolucao_politica
sugestao,pedir_sugestao_produto
praia,nao_entendi
stella sent an attachment,nao_entendi
como proceder p troca,troca_devolucao_politica
obrigada no aguardo que seja disponibilizado o envio,agradecimento
sensual,nao_entendi
lindassima,nao_entendi
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequaancia com a troca e mail contato curadobia <user> com,troca_devolucao_politica
qual o enderea o,nao_entendi
pergunta a regata pregas jersey tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
vou seguir,nao_entendi
sem conteudo detectavel,nao_entendi
look,pedir_sugestao_produto
obrigada,agradecimento
link compartilhado,como_comprar
link compartilhado,como_comprar
caso na o fique com como funciona a troca,troca_devolucao_politica
d,nao_entendi
boa tarde estava previsto pra chegar hoje minha encomenda porem nada foi entregue,saudacao
uma,nao_entendi
responsa,nao_entendi
sugestao,pedir_sugestao_produto
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a escudero co super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
claro nossas medidas do tamanho <num> para o macacao cool sa o ombro <num> cm cintura total <num> cm comprimento <num> cm qualquer outra questa o estamos a disposia a o,tamanho_modelagem
pergunta a saia tech fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
tem,nao_entendi
no,nao_entendi
pergunta a saia acinturante marca muito o corpo resposta modelagem e tecido,tamanho_modelagem
da,nao_entendi
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
pergunta a saia acinturante e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
todas,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a escudero co super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
obvio,nao_entendi
expressoes,nao_entendi
qualquer daovida ou questa o estamos a disposia a o obrigada por nos acompanhar equipe curadobia d,agradecimento
continuidade,nao_entendi
pergunta aceitam pix pra trench facil resposta preco estoque e pagamento,formas_pagamento
link compartilhado,como_comprar
ola tudo bem meu nome a c gisela acabei de fazer um pedido,saudacao
link compartilhado,como_comprar
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
comprei,nao_entendi
pergunta tem estoque da camisa de responsa no tamanho m resposta preco estoque e pagamento,formas_pagamento
qualquer coisa sigo aqui,nao_entendi
que bom receber mensagem tua,nao_entendi
email,nao_entendi
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
um dos meus modelos favoritos do site todinh,erros_plataforma
oi sandra tudo bem passando aqui para te avisar que o jeans preto que vocaa se interessou no nosso reels um tempinho atra s esta disponavel d,saudacao
bia sent an attachment,nao_entendi
sem conteudo detectavel,nao_entendi
e,nao_entendi
bom dia julienne como vai conseguiu analisar a selecao que fiz especificamente para voce e sua cliente,saudacao
ok,nao_entendi
ola boa tarde,saudacao
oi lais bom dia como vai ana aqui da equipe do curadobia obrigada pelo seu interesse conosco estamos fazendo uma repaginaa a o no site e assim que voltarmos te aviso tudo bem d deg,saudacao
pergunta a regata pregas jersey tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
oi cristiane bom dia obrigada pela sua mensagem na verdade todos os nossos pedidos sa o enviados o email de confirmaa a o imediatamente pora c m realmente identificamos um erro no nosso sistema que os aoltimos pedidos na o esta o recebendo a confirmaa a o ja estamos em contato com o nosso ta c cnico para resolver obrigada por ter nos informado,saudacao
obrigada,agradecimento
link compartilhado,como_comprar
pergunta a saia tech amassa facil resposta modelagem e tecido,tamanho_modelagem
de,nao_entendi
ok perfeito caso mude de ideia seguimos a disposia a o novamente desculpa pelo transtorno e desejo uma a <num> tima viagem dd <num> <num>,nao_entendi
sugestao,pedir_sugestao_produto
com relaa a o a outra blusa que vocaa gostou ela esta em processo de lana amento e ainda na o esta a venda no nosso site mas independente desse fator na o seria possavel unificar o frete nesse caso pois o frete sa <num> fica unificado para as pea as da mesma marca,frete_prazo
eu quero comprar esses acessorios como faco,como_comprar
estaremos atualizando no site para conter essa tabela que realmente estava faltando,erros_plataforma
na verdade eu ja assisti ao vadeo do casaco no site curadobia va rias vezes para tentar chegar a essa conclusa o mas na o consegui,erros_plataforma
link compartilhado,como_comprar
chama no mkt <user> com,nao_entendi
a,nao_entendi
ola halanna boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora elas esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar halanna qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
de,nao_entendi
pra,nao_entendi
ola meninas seguem meus contatos <num> <num> <num> <num> daniela masson <user> com muito bom falar com vcs ontem obrigada falamos na sequaancia por whatsapp d,saudacao
obrigada por nos mandar e informar sobre essa situacao ja passamos para o nosso setor tecnico analisar essa situacao caso deseje podemos tirar duvidas e disponibilizar mais informacoes por aqui so nos solicitar estamos a disposicao para qualquer coisa,agradecimento
estamos estudando trazer essa categoria para o curadobia porem nada de imediato ainda mas muito legal saber do interesse assim que tivermos iremos te manter avisada,nao_entendi
eu,nao_entendi
bia sent an attachment,nao_entendi
ola bom dia denize tudo bem estamos repondo o estoque da nossa calaa quentinha e por isso ela esta temporariamente indisponavel no nosso site assim que ela retornar te avisamos estamos a disposia a o para qualquer daovida obrigada por ter entrado em contato conosco d,saudacao
joga,nao_entendi
tecido,nao_entendi
e,nao_entendi
<url>,nao_entendi
macacao precisa ser mais soltinho,nao_entendi
ola karyna tudo bem obrigada por ter entrado em contato conosco,saudacao
oie obrigada pela resposta conversamos com a bia e temos interesse em marcar uma reunia o ja por esses dias pois o curadobia esta com uma nova metodologia e com novidades e mesmo a produa a o de vocaas para mara o seria interessante conversar com vocaas agora o que acham te aguardo,agradecimento
por muito pouco a minha frustraa a o seria ainda maior,nao_entendi
link compartilhado,como_comprar
sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,troca_devolucao_politica
bracelete,nao_entendi
pergunta consigo devolver a bolsa anda sozinha se nao servir resposta frete prazos e trocas,frete_prazo
ja comprei e acabou de chegar,nao_entendi
curtiu uma mensagem,nao_entendi
facil,nao_entendi
sem conteudo detectavel,nao_entendi
encaixadora,nao_entendi
ola obrigada,saudacao
sem conteudo detectavel,nao_entendi
pergunta a camisa viajante ta em promocao resposta preco estoque e pagamento,formas_pagamento
mas amei a sugestao ju,pedir_sugestao_produto
pergunta consigo devolver a bolsa anda sozinha se nao servir resposta frete prazos e trocas,frete_prazo
proporcao,nao_entendi
pergunta a saia tech fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
as,nao_entendi
bia sent an attachment,nao_entendi
ola bom dia,saudacao
pergunta a blusa molona ta em promocao resposta preco estoque e pagamento,formas_pagamento
sem conteudo detectavel,nao_entendi
oi tatiane tudo bem obrigada pela sua mensagem vamos nos planejar para outros momentos offline com certeza d postaremos por aqui,saudacao
ola daniela boa tarde tudo bem,saudacao
roupa,nao_entendi
ola amanda bom dia peco desculpas pela demora mas o nosso pessoa tecnico ainda nao conseguiu simular um erro igual ao que ocorreu com voce por isso a demora em lhe retornar,saudacao
stella depois peco apenas que compartilhe seu numero de telefone que ai fica mais facil nossa comunicacao,nao_entendi
sem conteudo detectavel,nao_entendi
um,nao_entendi
ja tentei tres vezes sera que pode ser o tamanho,tamanho_modelagem
obrigada por nos acompanhar sigo aqui para o que voce precisar,agradecimento
tecido,nao_entendi
ana vou verificar com eles voce pode me informar qual foi o numero do seu pedido por favor,nao_entendi
pergunta a trench facil tem forro interno resposta modelagem e tecido,tamanho_modelagem
ola tudo bem sobre qual funcionamento deseja saber,saudacao
ai me ajuda com o video ainda nao usei a blusa,nao_entendi
look,pedir_sugestao_produto
oi anna bom dia tudo bem nos desculpe a falta de resposta vou te mandar mensagem via whatsapp para ficar melhor a nossa comunicaa a o tudo bem mas pode ficar tranquila pois realmente nosso atendimento funciona prioritariamente durante a semana e na o vamos te deixar desamparada,saudacao
sem conteudo detectavel,nao_entendi
obrigada beijinhos,agradecimento
curtiu uma mensagem,nao_entendi
pergunta a calca cool amassa facil resposta modelagem e tecido,tamanho_modelagem
oi claudia que mensagem boa ficamos felizes de vocaa gostar dos nossos produtos vou confirmar sua compra e te aviso,saudacao
como a c o processo da troca,troca_devolucao_politica
qual seu e mail,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
voce,nao_entendi
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
diferenca,nao_entendi
da,nao_entendi
sem conteudo detectavel,nao_entendi
obrigada,agradecimento
sem conteudo detectavel,nao_entendi
da,nao_entendi
sim,nao_entendi
estilo,nao_entendi
bia sent an attachment,nao_entendi
imagina qualquer coisa estamos por aqui so chamar abracos,nao_entendi
pela,nao_entendi
legal obrigada,agradecimento
pergunta a calca cool amassa facil resposta modelagem e tecido,tamanho_modelagem
grafico,nao_entendi
look,pedir_sugestao_produto
pergunta se eu sou baixa a calca saruel silvia fica muito comprida resposta tamanho e medidas,tamanho_modelagem
link compartilhado,como_comprar
pergunta se eu sou baixa a trench facil fica muito comprida resposta tamanho e medidas,tamanho_modelagem
sem conteudo detectavel,nao_entendi
paola nossas vendas sa o realizadas pelo nosso site te encaminho abaixo o link para que vocaa possa acessar e fechar seu pedido,erros_plataforma
<url>,nao_entendi
grecia,nao_entendi
como proceder p troca,troca_devolucao_politica
obaaa a i a i a i,nao_entendi
reagiu com d a sua mensagem,nao_entendi
oi anna bom dia tudo bem nos desculpe a falta de resposta vou te mandar mensagem via whatsapp para ficar melhor a nossa comunicacao tudo bem mas pode ficar tranquila pois realmente nosso atendimento funciona prioritariamente durante a semana e nao vamos te deixar desamparada,saudacao
comprar,como_comprar
saias,nao_entendi
ola bia te vi no post da teti gio amei o seu perfil eu tenho uma marca de joias autorais com design minimalista e ouro sustenta vel adoraria te apresentar <user> tamba c m gostaria de conversar sobre divulgacao se houver interesse claro muito obrigada um abraa o evelyn,saudacao
link compartilhado,como_comprar
obrigada,agradecimento
ver,nao_entendi
m,nao_entendi
pergunta a calca cool tem frete gratis resposta frete prazos e trocas,frete_prazo
obrigada,agradecimento
sem conteudo detectavel,nao_entendi
ola tudo bem teria um contato do responsavel da marca ou comercial para falarmos obrigada carol,saudacao
boa tarde a jaqueta off da nauanim voltou,saudacao
curtiu uma mensagem,nao_entendi
curtiu uma mensagem,nao_entendi
qualquer duvida estamos a disposicao,nao_entendi
oi boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu edited,saudacao
com,nao_entendi
onde posso comprar,como_comprar
atimo me avise por favor um abraa o e obrigada,agradecimento
saia,nao_entendi
obrigada pela presena a ju amamos te receber e te atender d d,agradecimento
estou com duvidas sobre o tamanho da saia unica visto <num> mas as medidas no quadro de tamanhos parecem grandes mas existe a informaa a o de que o tamanho <num> corresponde ao <num> a,tamanho_modelagem
pergunta a camisa viajante ta em promocao resposta preco estoque e pagamento,formas_pagamento
vou,nao_entendi
oi time da curadobia tudo bem sou joana sigo o perfil e amo tem uma calca que vi numa propaganda que me apaixonei mas nao encontrei no site queria saber de onde ela e por favor se puderem voces me contam super obrigada bj,saudacao
ola sandra boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar sandra qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
pergunta consigo devolver a regata pregas jersey se nao servir resposta frete prazos e trocas,frete_prazo
oi paola como vai temos ela disponavel do tamanho <num> ao <num>,saudacao
sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,troca_devolucao_politica
link compartilhado,como_comprar
com,nao_entendi
sem conteudo detectavel,nao_entendi
mto obrigada pelo retorno,agradecimento
ola van bom dia te enviaremos ainda hoje,saudacao
curtiu uma mensagem,nao_entendi
pergunta a camisa de responsa e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
fazer,nao_entendi
sobre a questao do frete e possivel unificar ele nas blusas da lounge que voce gostou vou te mandar o link das duas,frete_prazo
oi pessoal tudo bem estou com daovida sobre numeraa a o de uma pea a de vocaas aguardo retorno obrigada milene,saudacao
oi,saudacao
oi ana obrigada pela resposta bom eu vou continuar na torcida pra esse frete internacional se materializar um dia desses pq a gente quer comprar essas coisas lindas e usar logo na c a infelizmente com o prea o do da <num> lar na o tenho recebido as amigas aqui ta o frequentemente mas a c uma boa ideia tamba c m obrigada,saudacao
eu estou vendo mesmo que esta demorando mas super obrigada bom final de semana brenda,agradecimento
sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,troca_devolucao_politica
ola bom dia infelizmente essa calca tambem saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aqui,saudacao
viajante,nao_entendi
link compartilhado,como_comprar
molinho,nao_entendi
teletransporta,nao_entendi
bia sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
segue o link da jaqueta <url>,como_comprar
bota,nao_entendi
pergunta a saia acinturante marca muito o corpo resposta modelagem e tecido,tamanho_modelagem
saia,nao_entendi
nao,nao_entendi
obrigada pela presenca livia,agradecimento
como proceder p troca,troca_devolucao_politica
pergunta da pra trocar a calca saruel silvia por outro tamanho resposta frete prazos e trocas,frete_prazo
bia sent an attachment,nao_entendi
ola livia td e vc ficamos felizes que gostou dessa jaqueta acredito que tenha sido um erro da lojinha do instagram o valor correto r <num>,saudacao
todas as pecas da mybasic e da lounge <num> possuem uma ampla grade <url> <url> os produtos da cecilia possuem uma modelagem mais ampla <url> alguns dos produtos da nauanin chegam ate a numeracao xxgg equivalendo a um <num> <url>,tamanho_modelagem
esse,nao_entendi
you shared a product,nao_entendi
perfeito,nao_entendi
link compartilhado,como_comprar
boa tarde estava previsto pra chegar hoje minha encomenda pora c m nada foi entregue,saudacao
ola pode comprar o numero certinho mesmo,saudacao
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequaancia com a troca e mail contato curadobia <user> com,troca_devolucao_politica
oi karyna tudo bem estamos passando algumas instabilidades com o site mas acredito que logo mais isso vai se resolver voce precisa de suporte com algo estamos aqui para o que precisar,saudacao
oi anna que bom receber uma mensagem sua feliz que gostou da sanda lia ela a c uma das queridinhas aqui no curadobiad vou te encaminhar o link dela,saudacao
<url>,nao_entendi
um dos meus modelos favoritos do site todinh,erros_plataforma
bia sent an attachment,nao_entendi
como a c o processo da troca,troca_devolucao_politica
pesado,nao_entendi
pergunta se eu sou baixa a trench facil fica muito comprida resposta tamanho e medidas,tamanho_modelagem
sofisticacao,nao_entendi
e,nao_entendi
pode,nao_entendi
pergunta a regata pregas jersey precisa passar resposta modelagem e tecido,tamanho_modelagem
sem conteudo detectavel,nao_entendi
pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e na o deixar que situaa aues como essa ocorram novamente agradea o sua compreensa o e nos disponibilizamos para auxiliar da melhor forma possavel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitaa a o,troca_devolucao_politica
uhuu,nao_entendi
pergunta a saia acinturante e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
look,pedir_sugestao_produto
obrigada pelo interesse d aguardamos vocaas,agradecimento
oi danuza bom dia tudo bem pode nos informar por aqui a duvida ou se preferir uma comunicacao mais agil pode nos chamar no nosso whatsapp,saudacao
sem conteudo detectavel,nao_entendi
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
sem conteudo detectavel,nao_entendi
ola milene bom dia que bacana que se interessou por essa pea a infelizmente ela esta fora de estoque no momento mas em breve com reposia a o avisamos assim que voltar obrigada e um abraa o equipe curadobia a,saudacao
ola carol td bem e vc pode nos enviar para contato curadobia <user> com,saudacao
obrigada,agradecimento
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
link compartilhado,como_comprar
muito obrigada elas entraram em contato comigo realmente a sandalia e linda mas infelizmente fico um pouco fora pra mim,agradecimento
<url>,nao_entendi
qualquer duvida pode tamba c m nos conectar pelo whatsapp d,nao_entendi
look,pedir_sugestao_produto
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,frete_prazo
<url>,nao_entendi
oi isabella tudo bem bom dia que bom receber uma mensagem sua o curadobia esta se preparando para muitas novidades no ano que vem e com certeza estara no radar novos modelos de sapatos espero que goste d qualquer coisa pode sempre entrar em contato conosco,saudacao
oi natalia td bem as meninas do enjoei me passaram seu contato estou buscando uma pessoa para me ajudar em roteiros e conteudo adoraria bater um papo com vc,saudacao
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a mareu nitschke super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
oi renata boa tarde ana aqui voce conseguiu dar uma olhada nas opcoes que te mandei qualquer coisa sigo aqui para o que voce precisar ta,saudacao
seguem as medidas p cos <num> cm e veste quadril ate <num> cm m cos <num> cm e veste um quadril ate <num> cm g cos <num> cm e veste um quadril ate <num> cm,tamanho_modelagem
o site esta passando por problemas,erros_plataforma
modelo,nao_entendi
ola halanna boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nas sandalias da bia que apareceram em um dos nossos reels agora elas estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar halanna qualquer duvida estamos a disposicao equipe curadobia,saudacao
alongadora,nao_entendi
a modelagem a c grande pode ser tam <num>,tamanho_modelagem
viajante,nao_entendi
ola bom dia roupas lindas aqui mas nao encontrei muitas opcoes de tamanhos maiores e isso mesmo tenho uma cliente que se enquadraria perfeita nesse estilo mais contemporaneo mas e um tamanho g gg <num> <num> poderiam me sugerir algumas opcoes,saudacao
link compartilhado,como_comprar
look,pedir_sugestao_produto
curtiu uma mensagem,nao_entendi
oi patricia bom dia caraca que legal receber essa mensagem suad ficamos muito felizes com isso nos avise quando estiver por aqui que fazemos uma entrega especiald deg,saudacao
oi maria tudo bem bom dia nosso evento a c exclusivo para nossas clientes conhecerem o mix de perto e ocorre duas vezes ao ano o pra <num> ximo sera em novembro te esperamos,saudacao
oficial,nao_entendi
pergunta o tecido da camisa viajante esquenta resposta modelagem e tecido,tamanho_modelagem
oi silvana tudo bem bom dia quem fala com voce e a ana do time curadobia posso confirmar com voce se seria essa camisa que te interessou segue,saudacao
pergunta aceitam pix pra calca saruel silvia resposta preco estoque e pagamento,formas_pagamento
ola stella boa tarde tudo bem,saudacao
ola evelyn bom dia tudo bem aqui somos do curadobia voce teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgacao com a bia,saudacao
obrigada,agradecimento
a,nao_entendi
oi boa tarde,saudacao
